Condition,VH + ζ + 221 + Her 1,VH + ζ + 221 + Her 2,VH + ζ + 221 + Her 3,VL + ζ + 221 + Her 1,VL + ζ + 221 + Her 2,VL + ζ + 221 + Her 3,VH + ζ + 221 1,VH + ζ + 221 2,VH + ζ + 221 3,VL + ζ + 221 1,VL + ζ + 221 2,VL + ζ + 221 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
987.5,3.240705,3.688847,3.016635,4.769077,5.522892,4.392169,1.618027,1.741633,1.556225,4.323944,4.988733,3.99155,,,,,,,
988,3.240615,3.688738,3.016553,4.769381,5.523257,4.392443,1.617727,1.741273,1.555954,4.324589,4.989506,3.99213,,,,,,,
988.5,3.242148,3.690578,3.017934,4.769558,5.52347,4.392602,1.61757,1.741085,1.555813,4.323905,4.988687,3.991515,,,,,,,
989,3.240705,3.688847,3.016635,4.769381,5.523257,4.392443,1.617572,1.741087,1.555815,4.324266,4.989119,3.99184,,,,,,,
989.5,3.240703,3.688843,3.016632,4.768504,5.522205,4.391654,1.61757,1.741085,1.555813,4.324266,4.989119,3.99184,,,,,,,
990,3.240004,3.688005,3.016004,4.766257,5.519508,4.389631,1.61757,1.741085,1.555813,4.324589,4.989506,3.99213,,,,,,,
990.5,3.240298,3.688357,3.016268,4.768328,5.521994,4.391495,1.617533,1.74104,1.55578,4.326344,4.991613,3.99371,,,,,,,
991,3.239097,3.686916,3.015187,4.766257,5.519508,4.389631,1.61757,1.741085,1.555813,4.326395,4.991674,3.993756,,,,,,,
991.5,3.239519,3.687422,3.015567,4.766004,5.519205,4.389404,1.617422,1.740906,1.555679,4.327206,4.992648,3.994486,,,,,,,
992,3.240615,3.688738,3.016553,4.766056,5.519267,4.38945,1.617214,1.740657,1.555493,4.328437,4.994124,3.995593,,,,,,,
992.5,3.242617,3.691141,3.018356,4.765724,5.518869,4.389152,1.616943,1.740332,1.555249,4.328703,4.994444,3.995833,,,,,,,
993,3.244081,3.692897,3.019673,4.765445,5.518534,4.388901,1.616936,1.740323,1.555242,4.330036,4.996044,3.997033,,,,,,,
993.5,3.243813,3.692576,3.019432,4.765724,5.518869,4.389152,1.617041,1.740449,1.555337,4.330778,4.996933,3.9977,,,,,,,
994,3.243546,3.692255,3.019191,4.768538,5.522246,4.391684,1.616899,1.740278,1.555209,4.329368,4.995241,3.996431,,,,,,,
994.5,3.244412,3.693294,3.01997,4.768504,5.522205,4.391654,1.616814,1.740176,1.555132,4.329368,4.995241,3.996431,,,,,,,
995,3.245428,3.694514,3.020885,4.768538,5.522246,4.391684,1.616715,1.740058,1.555044,4.331519,4.997823,3.998367,,,,,,,
995.5,3.245428,3.694514,3.020885,4.768739,5.522487,4.391865,1.616861,1.740234,1.555175,4.331763,4.998116,3.998587,,,,,,,
996,3.245851,3.695021,3.021266,4.766056,5.519267,4.38945,1.616951,1.740341,1.555256,4.331892,4.99827,3.998703,,,,,,,
996.5,3.244874,3.693848,3.020386,4.766056,5.519267,4.38945,1.616636,1.739963,1.554972,4.333648,5.000378,4.000283,,,,,,,
997,3.244874,3.693848,3.020386,4.766004,5.519205,4.389404,1.61664,1.739968,1.554976,4.332728,4.999274,3.999455,,,,,,,
997.5,3.244874,3.693848,3.020386,4.766056,5.519267,4.38945,1.616636,1.739963,1.554972,4.332075,4.99849,3.998867,,,,,,,
998,3.243546,3.692255,3.019191,4.766157,5.519388,4.389541,1.616624,1.739949,1.554962,4.332728,4.999274,3.999455,,,,,,,
998.5,3.244412,3.693294,3.01997,4.768504,5.522205,4.391654,1.616624,1.739949,1.554962,4.333946,5.000735,4.000551,,,,,,,
999,3.244081,3.692897,3.019673,4.768538,5.522246,4.391684,1.616608,1.739929,1.554947,4.334387,5.001265,4.000949,,,,,,,
999.5,3.245005,3.694006,3.020505,4.768504,5.522205,4.391654,1.61649,1.739788,1.554841,4.333648,5.000378,4.000283,,,,,,,
1000,3.245851,3.695021,3.021266,4.768416,5.522099,4.391574,1.616606,1.739928,1.554946,4.334524,5.001429,4.001072,,,,,,,
1000.5,3.246628,3.695953,3.021965,4.768739,5.522487,4.391865,1.61649,1.739788,1.554841,4.335172,5.002207,4.001655,,,,,,,
1001,3.246927,3.696313,3.022235,4.769229,5.523075,4.392306,1.616359,1.739631,1.554723,4.333946,5.000735,4.000551,,,,,,,
1001.5,3.247227,3.696672,3.022504,4.769229,5.523075,4.392306,1.616606,1.739928,1.554946,4.334098,5.000918,4.000688,,,,,,,
1002,3.248568,3.698282,3.023712,4.76947,5.523364,4.392523,1.616374,1.739649,1.554737,4.335172,5.002207,4.001655,,,,,,,
1002.5,3.248864,3.698637,3.023977,4.76988,5.523856,4.392892,1.616359,1.739631,1.554723,4.334524,5.001429,4.001072,,,,,,,
1003,3.249112,3.698934,3.024201,4.7713,5.52556,4.39417,1.616344,1.739613,1.55471,4.33425,5.0011,4.000825,,,,,,,
1003.5,3.250998,3.701198,3.025898,4.7713,5.52556,4.39417,1.616344,1.739613,1.55471,4.33582,5.002984,4.002238,,,,,,,
1004,3.252269,3.702723,3.027042,4.770705,5.524846,4.393635,1.616374,1.739649,1.554737,4.335963,5.003155,4.002366,,,,,,,
1004.5,3.252635,3.703162,3.027371,4.770881,5.525057,4.393793,1.616374,1.739649,1.554737,4.339258,5.00711,4.005332,,,,,,,
1005,3.252269,3.702723,3.027042,4.770881,5.525057,4.393793,1.616344,1.739613,1.55471,4.338111,5.005733,4.0043,,,,,,,
1005.5,3.252732,3.703279,3.027459,4.7713,5.52556,4.39417,1.616309,1.73957,1.554678,4.339258,5.00711,4.005332,,,,,,,
1006,3.252269,3.702723,3.027042,4.774195,5.529034,4.396776,1.616117,1.73934,1.554505,4.339653,5.007584,4.005688,,,,,,,
1006.5,3.253314,3.703977,3.027983,4.774175,5.52901,4.396758,1.615915,1.739098,1.554323,4.341681,5.010017,4.007513,,,,,,,
1007,3.253392,3.70407,3.028053,4.774185,5.529022,4.396767,1.615617,1.73874,1.554055,4.340348,5.008418,4.006314,,,,,,,
1007.5,3.253353,3.704024,3.028018,4.774858,5.52983,4.397372,1.615585,1.738702,1.554026,4.343485,5.012182,4.009136,,,,,,,
1008,3.253433,3.70412,3.02809,4.775926,5.531111,4.398333,1.615585,1.738702,1.554026,4.344725,5.01367,4.010253,,,,,,,
1008.5,3.25358,3.704296,3.028222,4.781032,5.537238,4.402929,1.615465,1.738558,1.553918,4.344194,5.013033,4.009774,,,,,,,
1009,3.254044,3.704852,3.028639,4.782407,5.538888,4.404166,1.615465,1.738558,1.553918,4.347447,5.016936,4.012702,,,,,,,
1009.5,3.254769,3.705723,3.029292,4.782768,5.539322,4.404491,1.615481,1.738577,1.553933,4.347447,5.016936,4.012702,,,,,,,
1010,3.254769,3.705723,3.029292,4.783978,5.540774,4.40558,1.615113,1.738136,1.553602,4.348322,5.017986,4.01349,,,,,,,
1010.5,3.254993,3.705992,3.029494,4.784895,5.541874,4.406406,1.614521,1.737425,1.553069,4.349195,5.019034,4.014275,,,,,,,
1011,3.255908,3.707089,3.030317,4.785449,5.542539,4.406904,1.614953,1.737943,1.553457,4.351262,5.021514,4.016135,,,,,,,
1011.5,3.255908,3.707089,3.030317,4.785733,5.54288,4.40716,1.614377,1.737253,1.55294,4.351762,5.022114,4.016586,,,,,,,
1012,3.255908,3.707089,3.030317,4.785644,5.542773,4.40708,1.614521,1.737425,1.553069,4.351762,5.022114,4.016586,,,,,,,
1012.5,3.255917,3.7071,3.030325,4.785644,5.542773,4.40708,1.614769,1.737723,1.553292,4.351762,5.022114,4.016586,,,,,,,
1013,3.254665,3.705598,3.029198,4.785449,5.542539,4.406904,1.614953,1.737943,1.553457,4.353504,5.024205,4.018154,,,,,,,
1013.5,3.256216,3.707459,3.030594,4.786062,5.543274,4.407456,1.615057,1.738068,1.553551,4.354305,5.025166,4.018874,,,,,,,
1014,3.256514,3.707817,3.030863,4.785926,5.543111,4.407333,1.615057,1.738068,1.553551,4.351762,5.022114,4.016586,,,,,,,
1014.5,3.256812,3.708174,3.031131,4.78644,5.543728,4.407796,1.614665,1.737598,1.553198,4.352257,5.022709,4.017032,,,,,,,
1015,3.256812,3.708174,3.031131,4.786062,5.543274,4.407456,1.614294,1.737152,1.552864,4.353504,5.024205,4.018154,,,,,,,
1015.5,3.256553,3.707864,3.030898,4.786545,5.543854,4.407891,1.614325,1.73719,1.552893,4.354305,5.025166,4.018874,,,,,,,
1016,3.256812,3.708174,3.031131,4.788787,5.546544,4.409908,1.614316,1.737179,1.552884,4.355346,5.026416,4.019812,,,,,,,
1016.5,3.256592,3.707911,3.030933,4.789729,5.547675,4.410756,1.614006,1.736807,1.552605,4.354224,5.025069,4.018802,,,,,,,
1017,3.256592,3.707911,3.030933,4.791906,5.550287,4.412715,1.614046,1.736856,1.552642,4.354305,5.025166,4.018874,,,,,,,
1017.5,3.256553,3.707864,3.030898,4.791906,5.550287,4.412715,1.614046,1.736856,1.552642,4.354824,5.025788,4.019341,,,,,,,
1018,3.256553,3.707864,3.030898,4.792328,5.550794,4.413095,1.613819,1.736583,1.552437,4.358062,5.029675,4.022256,,,,,,,
1018.5,3.255917,3.7071,3.030325,4.792851,5.551421,4.413566,1.613711,1.736453,1.55234,4.358305,5.029967,4.022475,,,,,,,
1019,3.258708,3.710449,3.032837,4.793933,5.55272,4.41454,1.613849,1.736619,1.552464,4.358062,5.029675,4.022256,,,,,,,
1019.5,3.259447,3.711337,3.033503,4.794358,5.55323,4.414922,1.613928,1.736713,1.552535,4.358763,5.030515,4.022886,,,,,,,
1020,3.258708,3.710449,3.032837,4.794548,5.553458,4.415093,1.613616,1.736339,1.552254,4.358969,5.030763,4.023072,,,,,,,
1020.5,3.257031,3.708438,3.031328,4.794168,5.553002,4.414751,1.613616,1.736339,1.552254,4.35889,5.030668,4.023001,,,,,,,
1021,3.258708,3.710449,3.032837,4.793674,5.552409,4.414307,1.613616,1.736339,1.552254,4.360745,5.032894,4.024671,,,,,,,
1021.5,3.257992,3.70959,3.032193,4.794051,5.552861,4.414646,1.613616,1.736339,1.552254,4.35889,5.030668,4.023001,,,,,,,
1022,3.256812,3.708174,3.031131,4.795757,5.554908,4.416181,1.61356,1.736272,1.552204,4.358534,5.030241,4.022681,,,,,,,
1022.5,3.257512,3.709014,3.031761,4.795886,5.555063,4.416297,1.61356,1.736272,1.552204,4.358775,5.030529,4.022897,,,,,,,
1023,3.259722,3.711666,3.033749,4.795757,5.554908,4.416181,1.61347,1.736164,1.552123,4.358969,5.030763,4.023072,,,,,,,
1023.5,3.26182,3.714184,3.035638,4.795832,5.554998,4.416249,1.613349,1.736018,1.552014,4.359388,5.031266,4.02345,,,,,,,
1024,3.262458,3.714949,3.036212,4.796678,5.556014,4.41701,1.613383,1.73606,1.552045,4.358838,5.030606,4.022955,,,,,,,
1024.5,3.262458,3.714949,3.036212,4.796678,5.556014,4.41701,1.613383,1.73606,1.552045,4.358062,5.029675,4.022256,,,,,,,
1025,3.263326,3.715992,3.036994,4.796266,5.555519,4.416639,1.613366,1.736039,1.552029,4.355261,5.026314,4.019735,,,,,,,
1025.5,3.263635,3.716362,3.037272,4.796266,5.555519,4.416639,1.613161,1.735793,1.551845,4.355304,5.026365,4.019773,,,,,,,
1026,3.263984,3.716781,3.037585,4.796039,5.555247,4.416435,1.612873,1.735447,1.551585,4.358775,5.030529,4.022897,,,,,,,
1026.5,3.263948,3.716738,3.037553,4.796138,5.555366,4.416524,1.61271,1.735252,1.551439,4.358838,5.030606,4.022955,,,,,,,
1027,3.264134,3.71696,3.03772,4.796678,5.556014,4.41701,1.612581,1.735098,1.551323,4.358534,5.030241,4.022681,,,,,,,
1027.5,3.264686,3.717623,3.038217,4.797398,5.556878,4.417658,1.612468,1.734962,1.551221,4.358838,5.030606,4.022955,,,,,,,
1028,3.26436,3.717232,3.037924,4.797492,5.55699,4.417743,1.612344,1.734813,1.55111,4.358838,5.030606,4.022955,,,,,,,
1028.5,3.264686,3.717623,3.038217,4.79863,5.558356,4.418767,1.612344,1.734813,1.55111,4.35889,5.030668,4.023001,,,,,,,
1029,3.264662,3.717594,3.038196,4.798779,5.558535,4.418901,1.611857,1.734229,1.550671,4.360039,5.032047,4.024035,,,,,,,
1029.5,3.26473,3.717677,3.038257,4.798635,5.558362,4.418772,1.611508,1.73381,1.550357,4.359047,5.030857,4.023143,,,,,,,
1030,3.265395,3.718474,3.038855,4.798971,5.558765,4.419074,1.611441,1.733729,1.550297,4.359388,5.031266,4.02345,,,,,,,
1030.5,3.265395,3.718474,3.038855,4.800164,5.560197,4.420148,1.611446,1.733735,1.550302,4.361072,5.033287,4.024965,,,,,,,
1031,3.266402,3.719682,3.039762,4.799567,5.55948,4.41961,1.611436,1.733723,1.550292,4.361086,5.033304,4.024978,,,,,,,
1031.5,3.26473,3.717677,3.038257,4.802743,5.563292,4.422469,1.611436,1.733723,1.550292,4.36103,5.033236,4.024927,,,,,,,
1032,3.26473,3.717677,3.038257,4.802743,5.563292,4.422469,1.611456,1.733747,1.55031,4.36103,5.033236,4.024927,,,,,,,
1032.5,3.26473,3.717677,3.038257,4.802922,5.563506,4.42263,1.611487,1.733784,1.550338,4.361072,5.033287,4.024965,,,,,,,
1033,3.267033,3.72044,3.04033,4.802952,5.563542,4.422657,1.611487,1.733784,1.550338,4.3611,5.03332,4.02499,,,,,,,
1033.5,3.267402,3.720882,3.040662,4.80298,5.563576,4.422682,1.61179,1.734148,1.550611,4.363778,5.036533,4.0274,,,,,,,
1034,3.267921,3.721505,3.041129,4.804808,5.56577,4.424327,1.611436,1.733723,1.550292,4.363778,5.036533,4.0274,,,,,,,
1034.5,3.268641,3.72237,3.041777,4.804808,5.56577,4.424327,1.611441,1.733729,1.550297,4.362579,5.035094,4.026321,,,,,,,
1035,3.268641,3.72237,3.041777,4.805599,5.566719,4.425039,1.611436,1.733723,1.550292,4.363485,5.036182,4.027136,,,,,,,
1035.5,3.272409,3.726891,3.045168,4.808496,5.570195,4.427646,1.611391,1.733669,1.550252,4.362193,5.034632,4.025974,,,,,,,
1036,3.272409,3.726891,3.045168,4.808496,5.570195,4.427646,1.611345,1.733614,1.55021,4.363485,5.036182,4.027136,,,,,,,
1036.5,3.27245,3.72694,3.045205,4.807968,5.569562,4.427171,1.611305,1.733566,1.550175,4.362964,5.035557,4.026668,,,,,,,
1037,3.273536,3.728243,3.046183,4.809024,5.570829,4.428122,1.611391,1.733669,1.550252,4.362964,5.035557,4.026668,,,,,,,
1037.5,3.272896,3.727475,3.045606,4.807761,5.569313,4.426985,1.611413,1.733696,1.550272,4.363375,5.03605,4.027038,,,,,,,
1038,3.272896,3.727475,3.045606,4.809024,5.570829,4.428122,1.611345,1.733614,1.55021,4.361086,5.033304,4.024978,,,,,,,
1038.5,3.273438,3.728125,3.046094,4.809381,5.571257,4.428443,1.611249,1.733499,1.550124,4.363485,5.036182,4.027136,,,,,,,
1039,3.273582,3.728299,3.046224,4.809904,5.571885,4.428914,1.611233,1.733479,1.550109,4.364079,5.036895,4.027671,,,,,,,
1039.5,3.273536,3.728243,3.046183,4.810906,5.573087,4.429815,1.611233,1.733479,1.550109,4.364363,5.037236,4.027927,,,,,,,
1040,3.275364,3.730437,3.047828,4.813107,5.575728,4.431796,1.611305,1.733566,1.550175,4.366987,5.040384,4.030288,,,,,,,
1040.5,3.274742,3.729691,3.047268,4.814889,5.577867,4.4334,1.611368,1.733641,1.550231,4.364508,5.037409,4.028057,,,,,,,
1041,3.273629,3.728354,3.046266,4.816279,5.579535,4.434651,1.611233,1.733479,1.550109,4.364219,5.037062,4.027797,,,,,,,
1041.5,3.274742,3.729691,3.047268,4.815069,5.578083,4.433562,1.610902,1.733082,1.549811,4.36805,5.04166,4.031245,,,,,,,
1042,3.273629,3.728354,3.046266,4.814352,5.577222,4.432917,1.610838,1.733006,1.549754,4.369861,5.043834,4.032875,,,,,,,
1042.5,3.273629,3.728354,3.046266,4.813651,5.576381,4.432286,1.6108,1.73296,1.54972,4.369993,5.043992,4.032994,,,,,,,
1043,3.27628,3.731536,3.048652,4.815069,5.578083,4.433562,1.61068,1.732816,1.549612,4.371966,5.046359,4.034769,,,,,,,
1043.5,3.27628,3.731536,3.048652,4.816173,5.579408,4.434556,1.610604,1.732725,1.549544,4.372507,5.047008,4.035256,,,,,,,
1044,3.27563,3.730756,3.048067,4.815069,5.578083,4.433562,1.61057,1.732684,1.549513,4.372651,5.047182,4.035386,,,,,,,
1044.5,3.27563,3.730756,3.048067,4.814352,5.577222,4.432917,1.610563,1.732676,1.549507,4.372489,5.046987,4.03524,,,,,,,
1045,3.275927,3.731113,3.048335,4.815069,5.578083,4.433562,1.610642,1.73277,1.549578,4.370468,5.044561,4.033421,,,,,,,
1045.5,3.27563,3.730756,3.048067,4.816385,5.579662,4.434747,1.610838,1.733006,1.549754,4.371966,5.046359,4.034769,,,,,,,
1046,3.274742,3.729691,3.047268,4.816279,5.579535,4.434651,1.6108,1.73296,1.54972,4.372173,5.046607,4.034955,,,,,,,
1046.5,3.275927,3.731113,3.048335,4.813814,5.576577,4.432433,1.610604,1.732725,1.549544,4.373539,5.048247,4.036185,,,,,,,
1047,3.27843,3.734116,3.050587,4.814352,5.577222,4.432917,1.61068,1.732816,1.549612,4.37555,5.05066,4.037995,,,,,,,
1047.5,3.27843,3.734116,3.050587,4.816279,5.579535,4.434651,1.61071,1.732852,1.549639,4.375686,5.050823,4.038117,,,,,,,
1048,3.281034,3.737241,3.052931,4.815621,5.578745,4.434059,1.61071,1.732852,1.549639,4.375156,5.050187,4.03764,,,,,,,
1048.5,3.282096,3.738516,3.053887,4.816173,5.579408,4.434556,1.61057,1.732684,1.549513,4.375156,5.050187,4.03764,,,,,,,
1049,3.279128,3.734954,3.051215,4.814979,5.577975,4.433481,1.610556,1.732667,1.5495,4.377016,5.052419,4.039314,,,,,,,
1049.5,3.27843,3.734116,3.050587,4.814979,5.577975,4.433481,1.609426,1.731311,1.548483,4.375572,5.050687,4.038015,,,,,,,
1050,3.276633,3.731959,3.048969,4.816792,5.58015,4.435113,1.609262,1.731114,1.548336,4.378488,5.054185,4.040639,,,,,,,
1050.5,3.277775,3.73333,3.049997,4.817203,5.580644,4.435483,1.60922,1.731065,1.548298,4.379233,5.055079,4.04131,,,,,,,
1051,3.278558,3.734269,3.050702,4.815621,5.578745,4.434059,1.608988,1.730786,1.548089,4.380576,5.056692,4.042519,,,,,,,
1051.5,3.282096,3.738516,3.053887,4.815069,5.578083,4.433562,1.609206,1.731047,1.548286,4.382609,5.059131,4.044348,,,,,,,
1052,3.279216,3.735059,3.051294,4.816385,5.579662,4.434747,1.608879,1.730655,1.547991,4.382609,5.059131,4.044348,,,,,,,
1052.5,3.280125,3.73615,3.052113,4.814889,5.577867,4.4334,1.608411,1.730093,1.54757,4.383164,5.059797,4.044848,,,,,,,
1053,3.281516,3.737819,3.053365,4.813488,5.576186,4.432139,1.608411,1.730093,1.54757,4.381444,5.057733,4.043299,,,,,,,
1053.5,3.280125,3.73615,3.052113,4.81338,5.576056,4.432042,1.608452,1.730143,1.547607,4.382821,5.059386,4.044539,,,,,,,
1054,3.27843,3.734116,3.050587,4.814889,5.577867,4.4334,1.608452,1.730143,1.547607,4.383783,5.060539,4.045405,,,,,,,
1054.5,3.281516,3.737819,3.053365,4.816173,5.579408,4.434556,1.608575,1.730291,1.547718,4.384212,5.061054,4.045791,,,,,,,
1055,3.282265,3.738718,3.054039,4.816792,5.58015,4.435113,1.608575,1.730291,1.547718,4.384566,5.061479,4.046109,,,,,,,
1055.5,3.27904,3.734848,3.051136,4.817207,5.580648,4.435486,1.608514,1.730217,1.547663,4.384746,5.061696,4.046272,,,,,,,
1056,3.27904,3.734848,3.051136,4.817203,5.580644,4.435483,1.608411,1.730093,1.54757,4.38942,5.067304,4.050478,,,,,,,
1056.5,3.279128,3.734954,3.051215,4.817207,5.580648,4.435486,1.608411,1.730093,1.54757,4.38942,5.067304,4.050478,,,,,,,
1057,3.279216,3.735059,3.051294,4.815621,5.578745,4.434059,1.608231,1.729877,1.547408,4.390044,5.068053,4.051039,,,,,,,
1057.5,3.281034,3.737241,3.052931,4.814979,5.577975,4.433481,1.608231,1.729877,1.547408,4.38942,5.067304,4.050478,,,,,,,
1058,3.282335,3.738802,3.054102,4.81404,5.576848,4.432636,1.607855,1.729426,1.547069,4.38972,5.067664,4.050748,,,,,,,
1058.5,3.281516,3.737819,3.053365,4.81404,5.576848,4.432636,1.607612,1.729134,1.546851,4.388405,5.066086,4.049564,,,,,,,
1059,3.281998,3.738398,3.053798,4.815069,5.578083,4.433562,1.607383,1.72886,1.546645,4.389053,5.066864,4.050148,,,,,,,
1059.5,3.278685,3.734422,3.050817,4.815069,5.578083,4.433562,1.607177,1.728613,1.54646,4.390634,5.068761,4.05157,,,,,,,
1060,3.280125,3.73615,3.052113,4.817203,5.580644,4.435483,1.607125,1.72855,1.546412,4.390899,5.069079,4.051809,,,,,,,
1060.5,3.281516,3.737819,3.053365,4.816792,5.58015,4.435113,1.606921,1.728305,1.546229,4.391236,5.069483,4.052112,,,,,,,
1061,3.27904,3.734848,3.051136,4.817199,5.580639,4.435479,1.607125,1.72855,1.546412,4.39152,5.069824,4.052368,,,,,,,
1061.5,3.279128,3.734954,3.051215,4.816792,5.58015,4.435113,1.606769,1.728123,1.546092,4.392392,5.070871,4.053153,,,,,,,
1062,3.281034,3.737241,3.052931,4.817203,5.580644,4.435483,1.607072,1.728487,1.546365,4.392879,5.071454,4.053591,,,,,,,
1062.5,3.280125,3.73615,3.052113,4.817551,5.581061,4.435796,1.606921,1.728305,1.546229,4.392485,5.070981,4.053236,,,,,,,
1063,3.282265,3.738718,3.054039,4.816792,5.58015,4.435113,1.606496,1.727796,1.545847,4.393124,5.071748,4.053811,,,,,,,
1063.5,3.282265,3.738718,3.054039,4.817199,5.580639,4.435479,1.606514,1.727816,1.545862,4.393124,5.071748,4.053811,,,,,,,
1064,3.282096,3.738516,3.053887,4.817207,5.580648,4.435486,1.606514,1.727816,1.545862,4.392746,5.071295,4.053472,,,,,,,
1064.5,3.282195,3.738634,3.053975,4.818549,5.582259,4.436694,1.606595,1.727914,1.545936,4.394325,5.07319,4.054892,,,,,,,
1065,3.282598,3.739118,3.054339,4.818549,5.582259,4.436694,1.606391,1.727669,1.545752,4.394325,5.07319,4.054892,,,,,,,
1065.5,3.283196,3.739835,3.054877,4.817379,5.580855,4.435641,1.606425,1.72771,1.545782,4.39484,5.073808,4.055356,,,,,,,
1066,3.282862,3.739434,3.054575,4.817207,5.580648,4.435486,1.606425,1.72771,1.545782,4.394731,5.073677,4.055258,,,,,,,
1066.5,3.28466,3.741592,3.056194,4.81805,5.58166,4.436245,1.60639,1.727668,1.545751,4.3946,5.07352,4.05514,,,,,,,
1067,3.28615,3.74338,3.057535,4.817379,5.580855,4.435641,1.606285,1.727542,1.545656,4.39484,5.073808,4.055356,,,,,,,
1067.5,3.287205,3.744646,3.058485,4.817199,5.580639,4.435479,1.606122,1.727347,1.54551,4.39484,5.073808,4.055356,,,,,,,
1068,3.287205,3.744646,3.058485,4.817551,5.581061,4.435796,1.606349,1.727618,1.545714,4.398703,5.078443,4.058832,,,,,,,
1068.5,3.287205,3.744646,3.058485,4.819792,5.58375,4.437813,1.60639,1.727668,1.545751,4.401273,5.081528,4.061146,,,,,,,
1069,3.287662,3.745194,3.058895,4.820073,5.584088,4.438066,1.606349,1.727618,1.545714,4.401734,5.082081,4.06156,,,,,,,
1069.5,3.286981,3.744377,3.058283,4.819078,5.582894,4.43717,1.606262,1.727515,1.545636,4.401779,5.082135,4.061601,,,,,,,
1070,3.289129,3.746955,3.060216,4.819699,5.583639,4.437729,1.606307,1.727568,1.545676,4.3999,5.07988,4.05991,,,,,,,
1070.5,3.289129,3.746955,3.060216,4.820073,5.584088,4.438066,1.606307,1.727568,1.545676,4.40202,5.082423,4.061818,,,,,,,
1071,3.288517,3.74622,3.059665,4.821053,5.585264,4.438948,1.606349,1.727618,1.545714,4.40352,5.084224,4.063168,,,,,,,
1071.5,3.289541,3.747449,3.060587,4.821053,5.585264,4.438948,1.606285,1.727542,1.545656,4.40202,5.082423,4.061818,,,,,,,
1072,3.289541,3.747449,3.060587,4.821053,5.585264,4.438948,1.606262,1.727515,1.545636,4.405043,5.086051,4.064539,,,,,,,
1072.5,3.288871,3.746645,3.059984,4.820554,5.584665,4.438499,1.606122,1.727347,1.54551,4.405872,5.087046,4.065284,,,,,,,
1073,3.289657,3.747589,3.060692,4.820954,5.585145,4.438859,1.605966,1.727159,1.545369,4.406278,5.087534,4.06565,,,,,,,
1073.5,3.289956,3.747947,3.06096,4.820954,5.585145,4.438859,1.605936,1.727123,1.545342,4.40748,5.088975,4.066732,,,,,,,
1074,3.290681,3.748818,3.061613,4.821075,5.58529,4.438968,1.605685,1.726822,1.545116,4.409961,5.091953,4.068965,,,,,,,
1074.5,3.289387,3.747265,3.060449,4.8214,5.58568,4.43926,1.605685,1.726822,1.545116,4.40748,5.088975,4.066732,,,,,,,
1075,3.289657,3.747589,3.060692,4.821499,5.585799,4.439349,1.605632,1.726758,1.545068,4.4086,5.09032,4.06774,,,,,,,
1075.5,3.291296,3.749555,3.062166,4.821097,5.585316,4.438987,1.605579,1.726694,1.545021,4.4086,5.09032,4.06774,,,,,,,
1076,3.291602,3.749922,3.062442,4.821599,5.585919,4.439439,1.605579,1.726694,1.545021,4.406962,5.088355,4.066266,,,,,,,
1076.5,3.291205,3.749446,3.062084,4.823691,5.588429,4.441322,1.605579,1.726694,1.545021,4.40748,5.088975,4.066732,,,,,,,
1077,3.290681,3.748818,3.061613,4.823691,5.588429,4.441322,1.605542,1.726651,1.544988,4.407852,5.089422,4.067066,,,,,,,
1077.5,3.291205,3.749446,3.062084,4.824084,5.588901,4.441676,1.605561,1.726674,1.545005,4.407852,5.089422,4.067066,,,,,,,
1078,3.291157,3.749388,3.062041,4.824117,5.58894,4.441705,1.605561,1.726674,1.545005,4.4086,5.09032,4.06774,,,,,,,
1078.5,3.291205,3.749446,3.062084,4.824758,5.58971,4.442282,1.60557,1.726684,1.545013,4.409904,5.091885,4.068914,,,,,,,
1079,3.291602,3.749922,3.062442,4.827504,5.593005,4.444754,1.605552,1.726662,1.544997,4.4086,5.09032,4.06774,,,,,,,
1079.5,3.292008,3.750409,3.062807,4.82753,5.593036,4.444777,1.605542,1.726651,1.544988,4.409904,5.091885,4.068914,,,,,,,
1080,3.292612,3.751135,3.063351,4.827504,5.593005,4.444754,1.605552,1.726662,1.544997,4.410017,5.092021,4.069016,,,,,,,
1080.5,3.291912,3.750294,3.062721,4.827556,5.593067,4.4448,1.605416,1.7265,1.544875,4.40956,5.091472,4.068604,,,,,,,
1081,3.293369,3.752043,3.064032,4.82753,5.593036,4.444777,1.605252,1.726303,1.544727,4.409961,5.091953,4.068965,,,,,,,
1081.5,3.293686,3.752423,3.064318,4.827633,5.59316,4.44487,1.604964,1.725957,1.544468,4.411418,5.093702,4.070276,,,,,,,
1082,3.294012,3.752815,3.064611,4.828848,5.594618,4.445963,1.604964,1.725957,1.544468,4.412435,5.094922,4.071191,,,,,,,
1082.5,3.294244,3.753092,3.064819,4.831319,5.597583,4.448187,1.604787,1.725744,1.544308,4.412709,5.09525,4.071438,,,,,,,
1083,3.295252,3.754303,3.065727,4.831502,5.597802,4.448352,1.605085,1.726102,1.544577,4.413605,5.096326,4.072244,,,,,,,
1083.5,3.296105,3.755327,3.066495,4.832117,5.59854,4.448905,1.605206,1.726248,1.544686,4.416275,5.09953,4.074648,,,,,,,
1084,3.296524,3.755829,3.066871,4.832469,5.598963,4.449222,1.605252,1.726303,1.544727,4.416146,5.099375,4.074531,,,,,,,
