NK-92 VL,NK-92 VH
0.542585982,2.280419074
1.404021078,12.65797289
0.577207837,107.3191728
88.77112615,24.32105673
0.549202768,32.30925379
0.381589759,32.53717
17.79606047,11
11.97813905,35.61450764
17.41169934,154.493909
0.941997013,10.52478025
0.845432525,9.012448647
0.557278208,8.47005399
0.128741282,23.3294204
1.162268336,0.485054047
71.47514,121.5951585
19.1648522,1.486149271
2.45932239,2
0.74970773,4.137309244
18.05090705,17.04534985
0.84661,13.79413577
0.608001,16.9391746
1.521396771,8.249206068
0.682603761,4.144737981
9.486166614,3.537817917
0.769093419,1.08000865
1.053087365,25.98741529
0.331136499,3.90130689
0.543776306,41.92010674
0.444286126,47.68598192
0.52399866,93.95287141
12.63277586,2.10356191
13.30742413,177.8945575
12.32567015,2.195175672
51.62495068,53.48194525
53.64361,21.58997394
35.01984641,72.54485
22.37866574,1.185174017
20.66005629,69.81855648
24.04908742,4.517198825
1.605859582,1.547864278
19.14185325,5.932587169
19.11692446,70.44405
24.58990846,0.76689454
12.83129711,85.35420887
88.30340644,33.71405963
15.43197552,1.635316849
30.03592074,1.257799513
48.10584817,80.5554609
72.09446665,5.099834
15.66843003,21.82808491
15.65913142,15.3409097
18.05146575,1.534837376
13.51532902,16.86815846
14.00171803,0.634568307
10.7861937,0.653953107
128.9019947,219.9204648
11.54104988,1.611279371
33.73614923,92.5182554
7.779885864,2.207797614
55.58688531,3.606108901
130.6663426,3.235051876
32.39584918,11.9586
7.493009977,1.234340296
13.24513981,1.439414737
89.24515617,213.0581801
16.9579,91.10378015
22.72705826,0.068331
31.51292668,0.199599742
13.38082919,0.46795721
230.4342402,157.4905173
11.61810232,1
11.02048801,0.454346349
196.7305427,4.147245774
153.6520471,0.176712933
133.4294045,74.58683645
6.293462989,29.8588898
160.2786115,4.012377051
382.1299251,0.6786518
21.21529718,16.32343275
2.897907566,0.064286
57.15481983,2.301099621
16.67616,0.824756296
4.28842054,4.967528251
281.0197186,0.682904
179.1478042,77.08979799
34.09533709,0.780865011
4.783320008,0.467339711
43.92045209,0.141599066
7.044465193,0.436914853
6.861471602,19.98705706
77.3587897,58.49708914
97.5907056,0.153306286
18.91284941,78.59993528
5.572334565,0.517435423
28.95192,6.747953742
14.19771183,11.34665149
22.81734596,0.772796688
6.17057666,1.756536903
3.874979404,1.146114292
1.506004381,0.324696396
32.44281881,0.696733854
52.20054902,5.464910309
57.24680515,0.68483523
1.243367127,23.40118426
35.42932,0.119168019
3.697798601,0.450018975
284.928914,5.230699
72.09462845,0.245416083
0.62646,0.749073
16.40729404,2.689486399
46.48622777,0.483279457
1.671478975,6.959147
88.26087115,2.494700478
221.6685914,0.638349
0.886507986,26.23391175
9.222369686,8.270575807
272.4678607,0.978104154
104.6458026,2.184618261
9.943627294,1.965261509
137.483415,2.288803065
24.27855058,1.8957458
49.52943,81.13622814
77.25157,3.31769617
44.50458944,2.647390832
119.0063467,0.138082032
46.63216471,0.226039491
135.8405766,71.47767415
12.90136255,3.327767131
45.96683005,0.537043927
41.64184245,0.213523653
62.60848,3.543901676
117.5628015,5.219352463
79.93012875,83.65891386
52.77865674,0.733972665
105.6691692,2.250107562
53.7603835,0.742360801
334.1184609,35.46098632
282.76313,0.216617591
444.2620112,23.11988606
138.5100909,9.980413466
168.3209371,0.321981622
33.90025251,10.2990908
21.43103516,77.51396565
86.58462477,9.236442214
5.174982063,5.984840351
139.2099787,18.73927
23.72787,0.839505658
67.39137907,4
17.68377196,0.321718
197.1861281,12.21869883
3.045144752,89.75681341
50.47477544,0.322261874
0.843443363,3.274021462
107.8162259,127.9355869
37.68169074,0.623788351
2.631427614,0.99250472
21.08447227,2.627497033
19.17802314,3.852491858
154.5407987,1.437861089
123.1129345,49.64003293
92.8609313,2.526175036
100.6327402,0.156052306
76.20965,2.215491906
8.673474571,1.019828017
2.574046999,7.489882263
24.64567465,15
2.58950761,1.294674619
416.3842756,0.562016351
1.124298792,1.786979034
78.02913,0.344959576
5.761192799,1.46806228
0.411505667,0.330231624
91.53650147,1.603509752
23.60937413,1.722666887
10.2435344,0.922126605
10.81822222,27.15399797
143.9616043,0.30754992
56.75313142,18.8511071
63.34890305,0.704281416
116.8933446,2.82122896
137.4870381,54.42373324
174.2981425,63.96192476
29.50038858,29.24581276
97.55990339,0.350146757
1.327851908,44.28371629
62.83693662,3.867298396
3.763928745,0.559956729
20.17552398,0.221803164
10.67328268,0.865914
12.56978699,0.136066
6.626573732,1.159695198
60.81231479,0.030271213
57.17496155,0.282688
45.8999209,0.122291363
38.35252478,1.971134645
19.44908988,0.115778372
36.07557644,7.686376
35.44522153,6.772358622
43.48614741,3.167415796
8.303954683,3.373540489
60.9166327,1.619725194
22.27853637,8.127609
4.093954193,1.280763509
3.890818789,21.17067749
23.1436,1.050639266
24.58327713,17.13061336
14.09042153,0.38487557
265.1483383,3.443889233
4.032802609,0.49127371
11.52282528,4.23548587
13.67466007,1.186588236
433.2844244,1.306640516
7.85903581,3.674292313
117.1097001,4.630839684
47.75890801,2.040007662
33.98733446,1.295067411
54.82041425,1.575855596
31.00487767,3.213254684
27.31102763,1.057443816
51.04454337,0.599688141
3.215210342,1.3753619
48.35377692,2.446618103
24.84389917,0
13.92073878,19.55804761
102.7454115,2.420429031
79.52236835,1.54992629
1.999769079,1.078435598
3.779175023,0.812472593
55.50347144,0.66826517
87.31214521,1.815271135
50.35052516,1.213995211
132.0095328,0.570607526
89.26448463,1.653454776
8.746748235,1.467630153
34.44453001,0.550529586
28.18082829,21.42339304
45.35112904,1.750534852
0.319957363,77.07838231
97.96860329,0.505389628
82.30518529,27.06460476
114.1333896,1.545432249
100.2800704,6.228351161
120.6630363,13.62573946
1.029942725,2.752566469
194.4914545,20.80466778
119.034918,0.853471353
147.3532075,0.430313759
11.69358461,0.596425
48.09008424,1.806343613
0.448429571,76.76514986
4.928049493,90.40350439
19.90678956,0.531904377
89.09727923,31.92588101
1.393604093,1.356497829
58.43250929,0.66463349
71.75395806,2.194856193
8.579961297,5.847775108
10.5431648,1.246427537
114.9118808,1.231648454
15.73872453,0.316584589
2.130836969,1.314103777
186.4282591,0.153258297
1.017612614,2.054983778
295.6540341,0.130411834
8.207489,0.286810131
145.8550397,0.069834
116.0972426,0.637781623
45.33708891,0.269677123
82.63906265,6.813130995
3.308027436,7.189817834
200.4475763,119.417191
78.20420984,143.1769898
50.59331727,4.836420459
69.73845203,106.5495458
98.92841106,4.038544737
0.812367,305.3893071
36.6835837,5.731931858
2.752132742,173.3797043
14.0174745,4.535197326
78.01635517,14.54385124
23.65892009,7.046751561
105.0849971,5.69266
103.4839714,23.51240065
2.00986559,44.2916329
4.550698095,276.3052987
98.9760284,163.957762
1.414559207,9.626074501
5.983874177,10.98304105
40.50276497,40.46200238
2.94836886,66.96245963
2.118435858,162.3942331
265.9479066,149.7317117
29.5783252,3.305235284
3.117448442,87.96521699
0.420360823,99.93367541
89.32834691,27.37386408
29.50814969,158.2661144
4.157983139,28.1245556
48.61820512,42.10666801
61.5142705,142.8636431
357.6671959,45.74183899
16.69469809,54.15424136
11.61368298,59.40730033
42.33017,111.6729216
29.68670455,79.66388462
6.799030705,9.565779584
19.76523442,211.3644204
11.20406194,23.10062997
39.93672,106.9685528
98.40339627,158.5971638
84.31499439,67.50948223
44.68383,134.9951692
3.307188801,50.55585551
48.4104783,73.55147475
6,40.61401869
11.58897649,76.48116064
22.29438406,382.8148245
13.70085236,0.761898
92.04730211,232.8683755
9.705304693,65.92911538
12.29917236,531.9215685
52.19037175,95.92153038
165.7490243,67.19376905
26.22538614,347.878414
2.316598411,96.43963753
2.482884506,1.902590789
7.514116355,132.7705667
1.652754206,155.515547
296.054446,21.80612971
144.3008129,132.6835001
15.02497601,113.8073798
109.0357908,71.05553707
34.75826208,287.5804245
1.81731635,232.7401537
14.58355933,13.7247951
2.204276,201.0799339
3.839769344,192.8416517
1.761815689,26.75942031
15.77517327,8.767777
76.92261351,155.0434132
0.594379627,24.25803821
72.19881,3.828794322
29.58193964,4.070728491
64.6331,8.652236589
419.1629268,19.58831097
77.38569361,51.45588577
27.74777419,6.601745352
8.71111095,53.48670161
10.88209869,1.102764202
0.431672251,379.6030057
0.136519894,18.25311073
0.942142467,7.407797142
4.394563708,21.60979616
46.43933832,14.80693217
7.926852391,198.8667672
0.341653071,4.317955614
1.898509397,480.6635671
11.90048671,56.12415137
144.8105807,58.97588424
64.99951,1.616544708
161.523533,1.222806831
8.657495498,2.332828
8.119537361,0.947278322
1.289645484,54.28411644
51.82736833,58.0941857
27.60677454,28.13861842
10.49933138,243.5556723
279.4842595,0.963975134
76.10079,96.02636731
6.837946387,6.023354
49.76241578,67.0993
6.416894052,17.69291385
16.98841785,1.767640654
8.655841612,21.57116306
0.181578475,90.01619554
58.85843513,103.7786457
9.609805366,1.457793932
8.910799319,18.25024639
100.2962337,28.23921567
3.72239644,544.0329
138.9250015,206.2807679
20.3015425,129.5639065
17.90849613,21.22313723
54.42307314,1.207656844
1.896273336,37.34010645
13.9751604,184.4456676
134.5675299,3.111948
6.494822293,85.57772
130.468938,2.464711
4.483672499,149.618251
47.08951465,283.295867
0.170569473,305.2713386
1.88642,192.6695981
1.426010337,2.860346867
91.85010058,352.8246
1.170202322,186.8826143
37.8505118,58.01182601
19.73443587,9.279153883
3.707165185,190.6887829
25.19056303,14.7563145
77.12636132,5.293202995
38.10203163,147.6074467
2.034400098,67.77304583
8.341277913,378.6172134
8.156336,13.111065
0.447721727,89.29393453
0.077296,107.1299846
10.94161265,0.135292453
97.14872063,114.0535189
11.81795401,10.87643632
3.412781791,13.08743326
0.46766044,68.10245
3.908706903,311.1765225
0.472372694,240.9338258
41.64160582,60.00867879
0.202345207,138.835965
0.363992142,273.1435353
76.25742,48.58735504
4.673557914,156.535699
0.096585,438.1775777
144.4792224,133.3065743
6.668012921,6.780382681
9.88742,106.2530804
4.673077276,586.3078
2.327041005,146.7266553
3.149269023,12.00543163
152.9205426,116.4673237
1.260772948,45.53403334
8.120167985,12.56017301
1.000962328,6.891519753
9.016283075,23.36367098
2.333337613,26.8662927
2.133284,212.101904
29.20336746,56.3939824
90.55254,196.466234
129.6400108,1.572838975
84.19080605,78.45161465
144.6618484,71.46079659
5.985844126,3.352682739
6.00477869,57.59665395
5.550077813,132.2980992
2.141981374,227.2296411
0.876515,93.49748
14.3456045,101.4487987
4.943059914,49.5357
9.805846486,20.25583811
18.80039354,15.02648107
51.08500515,88.59815922
0.563119006,10.90848747
0.280611857,57.42404524
51.49827986,386.89742
93.96060596,71.24951793
5.876044068,29.05803159
28.0892551,21.58832086
1.132322736,40.29010574
166.0232639,4.225997879
114.5680682,13.82872545
1.581373049,99.06422066
111.213124,7.379343615
0.793060367,26.1289895
215.7328882,1.017519658
7.433464618,97.2135689
2.051898384,93.31981196
7.749407588,15.35944233
152.4754229,24.22364643
30.66851661,8.104874988
9.813777,25.62598261
8.296632,194.7165631
0,90.95037195
37.21787632,38.14841907
20.20153851,3.76236838
2.203367207,113.6152754
4.468358598,74.10769751
41.29655785,32.27290628
0.746120405,114.1537934
0.230708296,3.112949
83.74582,8.017493235
1.133530616,71.80517562
2.746753435,18.52715167
99.78340535,139.4473725
1.05267594,47.58286409
12.4841239,176.0281483
2.677775,31.85346766
28.22642983,60.30479522
60.55890447,90.62998952
17.30563031,331.6420683
1.537595973,138.93196
4.426489738,66.21480984
1.669588207,66.06596994
1.143997462,4.12281
226.0024753,142.546958
56.41394591,158.2437064
3.072778601,0.116919747
23.34468349,8.180195783
8.414005956,128.8032369
3.737987091,157.8045471
1.663045799,19.6447637
106.0305884,149.3585802
0.02559048,314.0868869
328.1513108,186.9935376
1.880677947,0.995199183
0.266674535,3.003299282
1.716827,45.41575
0.464894597,12.73699124
3.289639578,313.1675905
1.131728656,34.70280769
34.5011539,175.8642721
4.004384274,13.39489864
2.36933161,53.16290322
0.378079617,4.036746
2.295938633,123.5521992
2.239510524,77.76467997
0.483016833,10.61608501
0.441830417,9.358243932
0.521710017,121.8412652
25.48941495,1.222605223
28.60271064,379.9855885
71.43334603,2.688857953
19.88967742,2.440177
4.182569936,79.62028707
3.687424308,24.20217454
1.142331674,100.244845
1.458264075,2.519044512
3.157944536,1.693066901
2.271779086,51.81956134
1.246075223,116.8084042
1.069009594,3.217342608
1.022376205,10.00019763
0.801722014,2.455515689
0.04662,44.27049428
36.03975349,31.52311674
1.195245825,35.77262776
1.850016001,217.6030757
0.933038831,388.8911269
1.011073795,76.34915331
0.217786585,6.333236443
3.36196391,94.08684181
4.504145506,17.2090105
24.23638718,2.066702565
80.85269,34.54086911
2.990335306,36.99552351
0.202703339,36.57155116
2.363076645,120.8634055
2.413327191,5
1.575140596,0.609457973
0.448754763,1.29452401
0.520170423,27.62965052
0.645597243,9.96838171
5.305445918,55.57787718
14.56689019,5.330427209
5.856797736,1.422225624
1.467651469,15.91325357
1.01408562,29.30698989
0.584837172,37.4331416
17.85658727,9.601100069
1.278608902,129.4300659
2.778126381,39.10457482
2.050947356,12.4241788
1.545975025,53.36086033
0.116911006,29.84258285
0.412680733,116.7659874
0.455187495,53.63267324
1.610236274,1.021387173
9.530471563,8.387031
0.040682682,14.45315814
1.216682707,67.55262139
0.460882587,3.053943549
1.732011304,9.781052153
0.40488826,67.86445547
0.787902,12.22267096
1.014771441,2.015987
0.819271717,7.443617449
0.351779417,81.97946509
0.863422618,25.17267761
0.229801996,42.10190916
10.53940807,9.90534047
10.56783398,10.68449922
10.06087931,76.25312138
10.5044469,66.78170652
10.75579138,0.453577524
10.07066512,72.27082693
10.02071216,8.898074728
10.25856792,19.87842454
10.40794535,3.939164247
10.77400898,52.09204117
12.04697295,40.17982
9.94150976,4.29425342
11.56370007,23.26013342
10.825151,74.82928501
0.726128988,3.59821744
54.82746768,164.6017568
8.619748248,8.131158
102.040334,19.10452837
6.575728728,6.40280478
170.1339102,54.68192969
68.87861571,62.82718
226.8009892,100.5174171
7.382786003,1.109318635
148.2615323,8.662066317
347.3291836,33.95132
21.84774819,9.033656532
8.08890631,66.62711023
224.0362062,56.35706549
