Condition,VH + ζ + SKOV + Her 1,VH + ζ + SKOV + Her 2,VH + ζ + SKOV + Her 3,VL + ζ + SKOV + Her 1,VL + ζ + SKOV + Her 2,VL + ζ + SKOV + Her 3,VH + ζ + SKOV 1,VH + ζ + SKOV 2,VH + ζ + SKOV 3,VL + ζ + SKOV 1,VL + ζ + SKOV 2,VL + ζ + SKOV 3
Seconds,,,,,,,,,,,,
105.5,4.105458,4.726549,3.794912,3.316462,4.18539,3.548312,0.93069,0.916828,0.861379,0.942445,0.930934,0.856112
106,4.196217,4.83546,3.876595,3.316462,4.202384,3.561907,0.93069,0.916828,0.861379,0.942504,0.931005,0.85626
106.5,4.184602,4.821522,3.866142,3.29387,4.20771,3.566168,0.930837,0.917005,0.861675,0.942788,0.931346,0.856971
107,4.269921,4.923906,3.942929,3.305868,4.210364,3.568291,0.931273,0.917528,0.862546,0.942791,0.93135,0.856978
107.5,4.360151,5.032181,4.024136,3.305868,4.223018,3.578414,0.932053,0.918464,0.864106,0.943222,0.931866,0.858055
108,4.452566,5.14308,4.10731,3.300666,4.238207,3.590566,0.932166,0.918599,0.864331,0.943451,0.932141,0.858627
108.5,4.483348,5.180018,4.135013,3.308119,4.258201,3.606561,0.932212,0.918655,0.864424,0.943544,0.932252,0.858859
109,4.564314,5.277177,4.207883,3.316462,4.272093,3.617675,0.932219,0.918663,0.864439,0.943767,0.93252,0.859417
109.5,4.591957,5.310348,4.232761,3.295464,4.272165,3.617732,0.932212,0.918655,0.864424,0.943767,0.93252,0.859417
110,4.675983,5.411179,4.308384,3.292276,4.273633,3.618906,0.932212,0.918655,0.864424,0.943862,0.932634,0.859655
110.5,4.744783,5.49374,4.370305,3.295464,4.27931,3.623448,0.932219,0.918663,0.864439,0.944179,0.933015,0.860448
111,4.828353,5.594023,4.445517,3.29387,4.303163,3.64253,0.932212,0.918655,0.864424,0.944179,0.933015,0.860448
111.5,4.826683,5.592019,4.444014,3.29387,4.326131,3.660905,0.932227,0.918672,0.864453,0.944256,0.933108,0.860641
112,4.915461,5.698553,4.523915,3.279786,4.326131,3.660905,0.932227,0.918672,0.864453,0.944426,0.933311,0.861064
112.5,4.947129,5.736554,4.552416,3.279786,4.357452,3.685961,0.932284,0.91874,0.864567,0.944585,0.933502,0.861463
113,4.937055,5.724466,4.54335,3.267295,4.368011,3.694409,0.932284,0.91874,0.864567,0.944745,0.933694,0.861862
113.5,5.036345,5.843615,4.632711,3.292276,4.384581,3.707665,0.932345,0.918814,0.864691,0.94475,0.9337,0.861876
114,5.102802,5.923362,4.692521,3.267295,4.384017,3.707213,0.932345,0.918814,0.864691,0.944756,0.933707,0.861889
114.5,5.20148,6.041776,4.781332,3.305868,4.406114,3.724891,0.932284,0.91874,0.864567,0.94475,0.9337,0.861876
115,5.211145,6.053374,4.79003,3.305868,4.411612,3.729289,0.932284,0.91874,0.864567,0.945054,0.934065,0.862636
115.5,5.209874,6.051849,4.788887,3.295464,4.442792,3.754234,0.932345,0.918814,0.864691,0.945409,0.93449,0.863521
116,5.224723,6.069668,4.802251,3.300666,4.446851,3.75748,0.932341,0.918809,0.864681,0.945409,0.93449,0.863521
116.5,5.268965,6.122758,4.842068,3.332182,4.453147,3.762518,0.93235,0.91882,0.8647,0.945409,0.93449,0.863521
117,5.300681,6.160817,4.870613,3.345294,4.454418,3.763534,0.932345,0.918814,0.864691,0.945409,0.93449,0.863521
117.5,5.355125,6.226151,4.919613,3.328493,4.463175,3.77054,0.93235,0.91882,0.8647,0.945409,0.93449,0.863521
118,5.314513,6.177415,4.883062,3.324804,4.476488,3.78119,0.932509,0.919011,0.865019,0.945452,0.934543,0.863631
118.5,5.308762,6.170514,4.877886,3.332182,4.48458,3.787664,0.932509,0.919011,0.865019,0.945452,0.934543,0.863631
119,5.30542,6.166504,4.874878,3.328493,4.495535,3.796428,0.932544,0.919053,0.865088,0.945758,0.934909,0.864394
119.5,5.38522,6.262264,4.946698,3.308119,4.533686,3.826949,0.932544,0.919053,0.865088,0.946009,0.935211,0.865022
120,5.437457,6.324949,4.993712,3.338738,4.552563,3.84205,0.932571,0.919086,0.865143,0.946037,0.935245,0.865093
120.5,5.475932,6.371118,5.028339,3.345294,4.570722,3.856578,0.932571,0.919086,0.865143,0.946009,0.935211,0.865022
121,5.51938,6.423256,5.067442,3.375903,4.583419,3.866735,0.932571,0.919086,0.865143,0.946058,0.93527,0.865145
121.5,5.614046,6.536856,5.152642,3.354159,4.602741,3.882193,0.932698,0.919238,0.865397,0.946058,0.93527,0.865145
122,5.586074,6.503289,5.127467,3.360031,4.627126,3.901701,0.932749,0.919299,0.865498,0.946058,0.93527,0.865145
122.5,5.637809,6.565371,5.174028,3.360031,4.638614,3.910891,0.932861,0.919433,0.865721,0.946037,0.935245,0.865093
123,5.710432,6.652518,5.239389,3.375903,4.662277,3.929822,0.932799,0.919359,0.865599,0.946058,0.93527,0.865145
123.5,5.720794,6.664952,5.248714,3.413904,4.666429,3.933143,0.932861,0.919433,0.865721,0.946101,0.935322,0.865253
124,5.755617,6.70674,5.280055,3.428532,4.703311,3.962649,0.932861,0.919433,0.865721,0.946206,0.935447,0.865515
124.5,5.803478,6.764174,5.32313,3.480927,4.720602,3.976482,0.932922,0.919507,0.865844,0.946588,0.935906,0.866471
125,5.855102,6.826122,5.369592,3.448867,4.724166,3.979333,0.932922,0.919507,0.865844,0.946622,0.935946,0.866555
125.5,5.85953,6.831436,5.373577,3.460076,4.771255,4.017004,0.932937,0.919524,0.865874,0.94664,0.935969,0.866601
126,5.905717,6.886861,5.415146,3.460076,4.793571,4.034857,0.933221,0.919866,0.866443,0.946633,0.935959,0.866582
126.5,5.884543,6.861452,5.396089,3.470501,4.796558,4.037247,0.933482,0.920178,0.866964,0.946633,0.935959,0.866582
127,5.90728,6.888736,5.416552,3.480927,4.82119,4.056952,0.933705,0.920446,0.867411,0.946633,0.935959,0.866582
127.5,5.938771,6.926525,5.444894,3.470501,4.831405,4.065124,0.933758,0.92051,0.867516,0.946726,0.936071,0.866815
128,5.946022,6.935226,5.45142,3.470501,4.836779,4.069423,0.933887,0.920665,0.867775,0.946828,0.936194,0.867071
128.5,5.945674,6.934809,5.451107,3.492791,4.884212,4.10737,0.934016,0.92082,0.868033,0.946828,0.936194,0.867071
129,5.957268,6.948722,5.461541,3.480927,4.902709,4.122167,0.934334,0.9212,0.868667,0.946845,0.936215,0.867114
129.5,5.946022,6.935226,5.45142,3.492791,4.930845,4.144676,0.93438,0.921255,0.868759,0.946896,0.936276,0.867241
130,5.980521,6.976625,5.482469,3.490001,4.935009,4.148007,0.934441,0.921329,0.868882,0.946845,0.936215,0.867114
130.5,5.99176,6.990112,5.492584,3.470501,4.950707,4.160566,0.934441,0.921329,0.868882,0.946947,0.936337,0.867368
131,6.030106,7.036127,5.527095,3.470501,4.967909,4.174327,0.934457,0.921348,0.868914,0.947039,0.936447,0.867597
131.5,6.150807,7.180968,5.635726,3.437659,4.967909,4.174327,0.934591,0.921509,0.869182,0.94713,0.936556,0.867826
132,6.257171,7.308605,5.731454,3.460076,4.974253,4.179403,0.934591,0.921509,0.869182,0.94713,0.936556,0.867826
132.5,6.281818,7.338182,5.753636,3.437659,4.987754,4.190203,0.934725,0.92167,0.86945,0.947334,0.936801,0.868335
133,6.314292,7.37715,5.782863,3.428532,5.014118,4.211294,0.934725,0.92167,0.86945,0.947486,0.936983,0.868715
133.5,6.329412,7.395294,5.796471,3.485464,5.01607,4.212856,0.935055,0.922066,0.870111,0.947618,0.937142,0.869045
134,6.427321,7.512785,5.884589,3.490001,5.021167,4.216934,0.935309,0.92237,0.870617,0.947618,0.937142,0.869045
134.5,6.511611,7.613933,5.96045,3.492791,5.040541,4.232433,0.935182,0.922218,0.870364,0.947618,0.937142,0.869045
135,6.55613,7.667356,6.000517,3.495582,5.040541,4.232433,0.935318,0.922382,0.870636,0.947811,0.937374,0.869529
135.5,6.563857,7.676628,6.007471,3.496131,5.072449,4.257959,0.935318,0.922382,0.870636,0.947816,0.937379,0.86954
136,6.568778,7.682533,6.0119,3.498329,5.118974,4.295179,0.935318,0.922382,0.870636,0.947893,0.937472,0.869733
136.5,6.595345,7.714414,6.03581,3.507329,5.120363,4.296291,0.935328,0.922394,0.870657,0.948203,0.937844,0.870508
137,6.663173,7.795807,6.096855,3.53256,5.127209,4.301767,0.935329,0.922395,0.870659,0.94797,0.937564,0.869926
137.5,6.707819,7.849382,6.137037,3.532642,5.16642,4.333136,0.935625,0.92275,0.871249,0.948436,0.938124,0.871091
138,6.691545,7.829854,6.12239,3.538645,5.175226,4.340181,0.935625,0.92275,0.871249,0.948835,0.938602,0.872088
138.5,6.737401,7.884882,6.163661,3.53256,5.187308,4.349846,0.935816,0.92298,0.871633,0.948854,0.938625,0.872136
139,6.740582,7.888698,6.166524,3.532642,5.19483,4.355864,0.935816,0.92298,0.871633,0.948936,0.938723,0.87234
139.5,6.752141,7.902569,6.176927,3.520789,5.208236,4.366589,0.936209,0.923451,0.872419,0.948936,0.938723,0.87234
140,6.829303,7.995164,6.246373,3.532724,5.21099,4.368792,0.93619,0.923428,0.872379,0.948992,0.938791,0.872481
140.5,6.853725,8.02447,6.268353,3.532642,5.245619,4.396495,0.93619,0.923428,0.872379,0.949009,0.938811,0.872523
141,6.889919,8.067903,6.300927,3.555806,5.258145,4.406516,0.936229,0.923475,0.872458,0.949047,0.938857,0.872618
141.5,6.902974,8.083569,6.312676,3.538645,5.298897,4.439117,0.936209,0.923451,0.872419,0.949489,0.939386,0.873722
142,6.919957,8.103948,6.327961,3.538645,5.309906,4.447925,0.936209,0.923451,0.872419,0.949268,0.939122,0.87317
142.5,6.908209,8.089851,6.317388,3.555806,5.328902,4.463122,0.936209,0.923451,0.872419,0.949268,0.939122,0.87317
143,6.908864,8.090636,6.317977,3.538645,5.329412,4.46353,0.936209,0.923451,0.872419,0.949515,0.939418,0.873788
143.5,6.974962,8.169955,6.377466,3.509017,5.347885,4.478308,0.936269,0.923523,0.872538,0.949515,0.939418,0.873788
144,7.015771,8.218925,6.414194,3.509017,5.355597,4.484477,0.936333,0.923599,0.872665,0.949834,0.9398,0.874584
144.5,7.078881,8.294658,6.470993,3.507022,5.367786,4.494229,0.936333,0.923599,0.872665,0.949834,0.9398,0.874584
145,7.135104,8.362125,6.521593,3.500381,5.372653,4.498123,0.937177,0.924612,0.874354,0.950125,0.94015,0.875313
145.5,7.233428,8.480114,6.610086,3.500381,5.378855,4.503084,0.937226,0.924671,0.874452,0.950233,0.94028,0.875583
146,7.29808,8.557696,6.668272,3.507022,5.413726,4.530981,0.937458,0.92495,0.874916,0.950233,0.94028,0.875583
146.5,7.29808,8.557696,6.668272,3.532642,5.441359,4.553087,0.937518,0.925022,0.875036,0.950397,0.940477,0.875993
147,7.324521,8.589425,6.692068,3.532724,5.442057,4.553645,0.937585,0.925102,0.87517,0.950502,0.940603,0.876256
147.5,7.30353,8.564237,6.673177,3.507022,5.454896,4.563917,0.93792,0.925504,0.87584,0.950792,0.940951,0.876981
148,7.351314,8.621577,6.716183,3.506714,5.452181,4.561745,0.93803,0.925636,0.87606,0.951082,0.941299,0.877706
148.5,7.383482,8.660179,6.745134,3.503547,5.452181,4.561745,0.93803,0.925636,0.87606,0.951261,0.941513,0.878152
149,7.390512,8.668615,6.751461,3.498329,5.45193,4.561544,0.938016,0.925619,0.876031,0.951326,0.941591,0.878314
149.5,7.407404,8.688885,6.766664,3.498329,5.455359,4.564287,0.93803,0.925636,0.87606,0.951266,0.941519,0.878165
150,7.397792,8.67735,6.758013,3.506714,5.463478,4.570782,0.938016,0.925619,0.876031,0.951385,0.941662,0.878463
150.5,7.432679,8.719215,6.789411,3.507022,5.455359,4.564287,0.938045,0.925654,0.87609,0.951789,0.942146,0.879471
151,7.469373,8.763247,6.822435,3.532642,5.45965,4.56772,0.938756,0.926507,0.877512,0.951899,0.942279,0.879748
151.5,7.498059,8.797671,6.848253,3.532642,5.528238,4.62259,0.939279,0.927134,0.878557,0.951923,0.942307,0.879807
152,7.541264,8.849517,6.887138,3.532724,5.528238,4.62259,0.939224,0.927069,0.878449,0.952165,0.942599,0.880414
152.5,7.509241,8.811089,6.858317,3.544566,5.571644,4.657316,0.939224,0.927069,0.878449,0.952165,0.942599,0.880414
153,7.558812,8.870575,6.902931,3.538645,5.588573,4.670859,0.939349,0.927219,0.878699,0.952431,0.942917,0.881077
153.5,7.583817,8.90058,6.925435,3.555806,5.601349,4.681079,0.939448,0.927338,0.878897,0.952549,0.943059,0.881372
154,7.59225,8.9107,6.933025,3.550186,5.606259,4.685007,0.939448,0.927338,0.878897,0.952951,0.943542,0.882378
154.5,7.627552,8.953063,6.964797,3.555806,5.652974,4.722379,0.939349,0.927219,0.878699,0.952953,0.943544,0.882384
155,7.649984,8.979981,6.984986,3.575275,5.662203,4.729762,0.939448,0.927338,0.878897,0.953172,0.943806,0.88293
155.5,7.686338,9.023606,7.017704,3.575275,5.673823,4.739059,0.939637,0.927565,0.879275,0.953172,0.943806,0.88293
156,7.730932,9.077119,7.057839,3.580528,5.678892,4.743114,0.939708,0.92765,0.879416,0.953352,0.944023,0.883381
156.5,7.737866,9.085439,7.064079,3.577781,5.682181,4.745745,0.940195,0.928234,0.88039,0.953367,0.944041,0.883419
157,7.737866,9.085439,7.064079,3.580528,5.708432,4.766745,0.940195,0.928234,0.88039,0.953638,0.944366,0.884096
157.5,7.738131,9.085757,7.064318,3.600562,5.720259,4.776207,0.940226,0.928272,0.880453,0.953999,0.944799,0.884997
158,7.739709,9.087651,7.065738,3.622891,5.725162,4.78013,0.940356,0.928427,0.880712,0.954016,0.944819,0.885039
158.5,7.75646,9.107752,7.080814,3.624935,5.735045,4.788036,0.940386,0.928463,0.880772,0.954127,0.944952,0.885317
159,7.83358,9.200296,7.150222,3.622891,5.7388,4.79104,0.940416,0.9285,0.880833,0.954427,0.945312,0.886067
159.5,7.89154,9.269848,7.202386,3.62929,5.741437,4.793149,0.940487,0.928584,0.880974,0.954616,0.945539,0.88654
160,7.959489,9.351387,7.26354,3.633645,5.749731,4.799785,0.940487,0.928584,0.880974,0.954616,0.945539,0.88654
160.5,7.963658,9.356389,7.267292,3.650499,5.790537,4.83243,0.940614,0.928737,0.881229,0.954806,0.945767,0.887014
161,8.004565,9.405479,7.304109,3.651266,5.794977,4.835982,0.940614,0.928737,0.881229,0.954851,0.945821,0.887126
161.5,8.073116,9.487739,7.365804,3.650499,5.790537,4.83243,0.940671,0.928806,0.881343,0.954895,0.945875,0.887239
162,8.115124,9.538148,7.403611,3.650499,5.853622,4.882898,0.940614,0.928737,0.881229,0.954905,0.945886,0.887263
162.5,8.11985,9.54382,7.407865,3.649732,5.856344,4.885075,0.940614,0.928737,0.881229,0.954915,0.945898,0.887288
163,8.146403,9.575683,7.431763,3.649732,5.856344,4.885075,0.940671,0.928806,0.881343,0.954905,0.945886,0.887263
163.5,8.162255,9.594705,7.446029,3.651266,5.884251,4.907401,0.940671,0.928806,0.881343,0.954915,0.945898,0.887288
164,8.17841,9.614092,7.460569,3.659282,5.900796,4.920637,0.940671,0.928806,0.881343,0.955039,0.946047,0.887598
164.5,8.225803,9.670964,7.503223,3.651266,5.942593,4.954075,0.940696,0.928836,0.881393,0.955043,0.946052,0.887608
165,8.240017,9.68802,7.516015,3.650499,5.957646,4.966117,0.940775,0.92893,0.88155,0.955247,0.946296,0.888117
165.5,8.260575,9.71269,7.534518,3.649732,5.982187,4.98575,0.941049,0.929259,0.882098,0.955275,0.94633,0.888187
166,8.341475,9.80977,7.607327,3.659282,6.013317,5.010654,0.94117,0.929404,0.882339,0.955275,0.94633,0.888187
166.5,8.363632,9.836358,7.627269,3.650499,6.017026,5.013621,0.941296,0.929555,0.882592,0.956305,0.947567,0.890764
167,8.422884,9.90746,7.680595,3.650499,6.032924,5.026339,0.941422,0.929706,0.882844,0.956461,0.947754,0.891153
167.5,8.483682,9.980418,7.735314,3.667299,6.039022,5.031217,0.941536,0.929843,0.883071,0.95662,0.947945,0.891551
168,8.545678,10.05481,7.79111,3.667657,6.053341,5.042672,0.94165,0.929979,0.883299,0.956815,0.948178,0.892037
168.5,8.588193,10.10583,7.829374,3.675957,6.058375,5.0467,0.941536,0.929843,0.883071,0.95685,0.94822,0.892125
169,8.571051,10.08526,7.813946,3.709322,6.055892,5.044714,0.941945,0.930335,0.883891,0.95687,0.948244,0.892175
169.5,8.611424,10.13371,7.850281,3.714497,6.058375,5.0467,0.942243,0.930692,0.884486,0.956915,0.948298,0.892288
170,8.628206,10.15385,7.865386,3.719974,6.079607,5.063686,0.942353,0.930823,0.884706,0.956915,0.948298,0.892288
170.5,8.644383,10.17326,7.879945,3.718306,6.057327,5.045862,0.942355,0.930826,0.88471,0.956961,0.948353,0.892402
171,8.658909,10.19069,7.893018,3.719089,6.057327,5.045862,0.942353,0.930823,0.884706,0.957032,0.948439,0.892581
171.5,8.661701,10.19404,7.895531,3.719089,6.079607,5.063686,0.942355,0.930826,0.88471,0.957104,0.948525,0.89276
172,8.675381,10.21046,7.907843,3.719974,6.092987,5.07439,0.942392,0.93087,0.884783,0.957167,0.9486,0.892917
172.5,8.691494,10.22979,7.922345,3.720077,6.09435,5.07548,0.942392,0.93087,0.884783,0.957276,0.948731,0.893189
173,8.748797,10.29856,7.973917,3.720094,6.105047,5.084038,0.942479,0.930974,0.884957,0.957367,0.948841,0.893418
173.5,8.748797,10.29856,7.973917,3.721593,6.112668,5.090135,0.942571,0.931085,0.885142,0.957367,0.948841,0.893418
174,8.780673,10.33681,8.002605,3.723076,6.121817,5.097454,0.942658,0.93119,0.885316,0.957367,0.948841,0.893418
174.5,8.804663,10.3656,8.024196,3.721593,6.119221,5.095376,0.942746,0.931296,0.885493,0.957429,0.948915,0.893572
175,8.820484,10.38458,8.038436,3.727514,6.138278,5.110622,0.943004,0.931605,0.886009,0.958001,0.949601,0.895002
175.5,8.821829,10.38619,8.039646,3.762264,6.152171,5.121737,0.943019,0.931623,0.886039,0.958107,0.949728,0.895267
176,8.865236,10.43828,8.078713,3.765562,6.169095,5.135276,0.943088,0.931706,0.886176,0.958275,0.949929,0.895686
176.5,8.851565,10.42188,8.066409,3.768117,6.167865,5.134292,0.943736,0.932483,0.887471,0.958548,0.950257,0.896369
177,8.895834,10.475,8.106251,3.786295,6.189092,5.151274,0.943412,0.932095,0.886824,0.958767,0.950521,0.896918
177.5,8.96864,10.56237,8.171776,3.788154,6.200527,5.160422,0.943574,0.932289,0.887148,0.958548,0.950257,0.896369
178,8.989131,10.58696,8.190218,3.784555,6.209835,5.167868,0.94378,0.932536,0.887559,0.958768,0.950522,0.896921
178.5,9.012906,10.61549,8.211615,3.768117,6.213347,5.170678,0.94383,0.932596,0.88766,0.958769,0.950523,0.896923
179,9.026377,10.63165,8.223739,3.784555,6.214671,5.171737,0.943836,0.932603,0.887672,0.958769,0.950523,0.896923
179.5,9.066529,10.67983,8.259876,3.784555,6.235492,5.188393,0.943836,0.932603,0.887672,0.958789,0.950547,0.896973
180,9.055578,10.66669,8.25002,3.768901,6.256973,5.205579,0.943905,0.932686,0.88781,0.958833,0.9506,0.897083
180.5,9.088226,10.70587,8.279403,3.786295,6.27329,5.218632,0.944203,0.933044,0.888406,0.959388,0.951265,0.898469
181,9.095875,10.71505,8.286288,3.784555,6.319529,5.255623,0.944357,0.933228,0.888714,0.959388,0.951265,0.898469
181.5,9.100064,10.72008,8.290058,3.784555,6.331291,5.265033,0.944612,0.933535,0.889224,0.959942,0.951931,0.899855
182,9.115048,10.73806,8.303544,3.767274,6.338945,5.271156,0.944834,0.9338,0.889667,0.960042,0.95205,0.900105
182.5,9.114826,10.73779,8.303343,3.767216,6.338945,5.271156,0.944834,0.9338,0.889667,0.960042,0.95205,0.900105
183,9.139704,10.76764,8.325733,3.767332,6.375396,5.300317,0.944983,0.93398,0.889967,0.960317,0.95238,0.900793
183.5,9.119782,10.74374,8.307804,3.768901,6.386175,5.30894,0.945171,0.934205,0.890342,0.960374,0.952448,0.900934
184,9.144015,10.77282,8.329614,3.767332,6.40571,5.324568,0.945171,0.934205,0.890342,0.960656,0.952787,0.90164
184.5,9.144015,10.77282,8.329614,3.767216,6.417139,5.333711,0.945179,0.934215,0.890359,0.960656,0.952787,0.90164
185,9.161039,10.79325,8.344935,3.765562,6.439058,5.351246,0.945179,0.934215,0.890359,0.960788,0.952945,0.901969
185.5,9.161039,10.79325,8.344935,3.767216,6.443792,5.355033,0.945319,0.934383,0.890639,0.960901,0.953081,0.902253
186,9.17246,10.80695,8.355214,3.767216,6.451119,5.360895,0.945323,0.934387,0.890646,0.961015,0.953218,0.902537
186.5,9.183822,10.82059,8.36544,3.767216,6.458287,5.36663,0.945445,0.934534,0.89089,0.961165,0.953398,0.902913
187,9.190716,10.82886,8.371645,3.767216,6.463529,5.370823,0.945529,0.934634,0.891057,0.961165,0.953398,0.902913
187.5,9.21289,10.85547,8.391601,3.767216,6.485014,5.388011,0.945612,0.934735,0.891225,0.961015,0.953218,0.902537
188,9.229476,10.87537,8.406528,3.767216,6.493347,5.394677,0.945627,0.934752,0.891254,0.961165,0.953398,0.902913
188.5,9.264863,10.91784,8.438377,3.762264,6.502949,5.402359,0.945642,0.93477,0.891284,0.961316,0.953579,0.90329
189,9.287208,10.94465,8.458487,3.747069,6.504361,5.403489,0.945682,0.934818,0.891363,0.961316,0.953579,0.90329
189.5,9.296333,10.9556,8.4667,3.725295,6.544161,5.435329,0.945722,0.934866,0.891443,0.961165,0.953398,0.902913
190,9.311458,10.97375,8.480312,3.723076,6.545837,5.43667,0.945912,0.935095,0.891824,0.961165,0.953398,0.902913
190.5,9.340816,11.00898,8.506734,3.737292,6.584136,5.467309,0.945968,0.935161,0.891935,0.961316,0.953579,0.90329
191,9.347733,11.01728,8.51296,3.747069,6.584136,5.467309,0.945968,0.935161,0.891935,0.961316,0.953579,0.90329
191.5,9.361219,11.03346,8.525097,3.765562,6.596088,5.47687,0.945993,0.935191,0.891986,0.961363,0.953636,0.903407
192,9.363536,11.03624,8.527182,3.737292,6.614914,5.491931,0.946367,0.93564,0.892734,0.961363,0.953636,0.903407
192.5,9.362816,11.03538,8.526535,3.737292,6.615361,5.492289,0.946367,0.93564,0.892734,0.96141,0.953692,0.903525
193,9.361219,11.03346,8.525097,3.723076,6.639861,5.511889,0.946367,0.93564,0.892734,0.961552,0.953863,0.90388
193.5,9.355382,11.02646,8.519844,3.723076,6.642269,5.513815,0.946479,0.935775,0.892958,0.961562,0.953875,0.903906
194,9.363631,11.03636,8.527268,3.720094,6.680011,5.544009,0.946519,0.935823,0.893038,0.961557,0.953869,0.903893
194.5,9.37056,11.04467,8.533504,3.720094,6.685839,5.548671,0.946519,0.935823,0.893038,0.961622,0.953946,0.904054
195,9.363631,11.03636,8.527268,3.721593,6.687945,5.550356,0.946559,0.93587,0.893117,0.961681,0.954017,0.904202
195.5,9.391261,11.06951,8.552135,3.725295,6.701285,5.561028,0.946585,0.935901,0.893169,0.961765,0.954118,0.904412
196,9.391261,11.06951,8.552135,3.753844,6.70431,5.563448,0.946616,0.935939,0.893232,0.961765,0.954118,0.904412
196.5,9.413084,11.0957,8.571776,3.737292,6.721955,5.577564,0.946616,0.935939,0.893232,0.961767,0.95412,0.904418
197,9.437025,11.12443,8.593323,3.760618,6.737549,5.590039,0.94671,0.936052,0.893419,0.961917,0.954301,0.904793
197.5,9.457245,11.14869,8.611521,3.753844,6.726919,5.581535,0.946716,0.936059,0.893432,0.962065,0.954479,0.905164
198,9.462142,11.15457,8.615928,3.753844,6.761844,5.609475,0.946734,0.936081,0.893468,0.962127,0.954553,0.905318
198.5,9.480194,11.17623,8.632175,3.760618,6.765346,5.612277,0.946752,0.936102,0.893504,0.962278,0.954734,0.905695
199,9.487252,11.1847,8.638527,3.767216,6.779002,5.623202,0.947015,0.936418,0.894029,0.962621,0.955145,0.906553
199.5,9.496871,11.19625,8.647184,3.767332,6.788376,5.630701,0.947015,0.936418,0.894029,0.962814,0.955377,0.907034
200,9.530497,11.2366,8.677448,3.776728,6.802761,5.642209,0.946752,0.936102,0.893504,0.962814,0.955377,0.907034
200.5,9.542882,11.25146,8.688593,3.776728,6.808638,5.64691,0.947015,0.936418,0.894029,0.963172,0.955807,0.907931
201,9.542882,11.25146,8.688593,3.786295,6.808638,5.64691,0.947015,0.936418,0.894029,0.963348,0.956017,0.908369
201.5,9.554511,11.26541,8.69906,3.788035,6.808638,5.64691,0.9473,0.93676,0.8946,0.9636,0.95632,0.909
