Condition,VH Zeta + 221 WT 1,VH Zeta + 221 WT 2,VH Zeta + 221 WT 3,VL Zeta + 221 WT 1,VL Zeta + 221 WT 2,VL Zeta + 221 WT 3,VH Zeta + 221 CD58KO 1,VH Zeta + 221 CD58KO 2,VH Zeta + 221 CD58KO 3,VL Zeta + 221 CD58KO 1,VL Zeta + 221 CD58KO 2,VL Zeta + 221 CD58KO 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
966.5,1.768893,3.230960574,2.676308,4.758962,3.98439,3.488612,2.620184,1.78846,3.001298,1.753838,1.452377,1.106343,,,,,,,
967,1.769161,3.231296944,2.67634,4.759018,3.984439,3.48822,2.619783,1.787285,3.002505,1.754589,1.452377,1.106799,,,,,,,
967.5,1.771312,3.231913166,2.676331,4.758376,3.985079,3.487875,2.619783,1.787686,3.00063,1.755548,1.452659,1.106799,,,,,,,
968,1.770361,3.233160436,2.676475,4.758686,3.983046,3.486821,2.621403,1.787285,2.99937,1.755548,1.452377,1.107255,,,,,,,
968.5,1.77041,3.233828398,2.678206,4.758962,3.98298,3.485892,2.621403,1.785768,2.999963,1.755419,1.452882,1.106799,,,,,,,
969,1.769564,3.234621506,2.680519,4.762635,3.982093,3.485965,2.621403,1.785768,2.999963,1.755379,1.453197,1.106204,,,,,,,
969.5,1.771824,3.235744488,2.681125,4.761524,3.977123,3.484097,2.621403,1.784502,2.999963,1.755379,1.453197,1.106065,,,,,,,
970,1.768765,3.235653068,2.679698,4.7619,3.972549,3.484429,2.620585,1.784652,2.99937,1.755419,1.453651,1.106204,,,,,,,
970.5,1.770927,3.235472442,2.681313,4.761524,3.97071,3.484535,2.621403,1.784652,2.998776,1.755548,1.45402,1.106204,,,,,,,
971,1.770732,3.235472442,2.68238,4.762648,3.969693,3.484464,2.621866,1.784229,2.998773,1.755677,1.455525,1.106204,,,,,,,
971.5,1.774027,3.238295553,2.68258,4.764607,3.970456,3.48457,2.621403,1.783495,2.996249,1.755677,1.457029,1.106799,,,,,,,
972,1.774027,3.237597037,2.683747,4.764917,3.970575,3.484297,2.620994,1.781851,2.996249,1.755677,1.45402,1.106799,,,,,,,
972.5,1.774549,3.236178261,2.683212,4.764705,3.970738,3.484053,2.622328,1.781851,2.996531,1.756,1.45402,1.106799,,,,,,,
973,1.773805,3.235765183,2.684389,4.763841,3.970508,3.482467,2.62466,1.780018,2.99765,1.7572,1.454018,1.106799,,,,,,,
973.5,1.771444,3.236178261,2.683911,4.763841,3.970592,3.477957,2.623655,1.779953,2.998769,1.758076,1.454018,1.106204,,,,,,,
974,1.77063,3.237597037,2.682192,4.764705,3.970401,3.477186,2.62466,1.779888,2.99937,1.759181,1.454018,1.105879,,,,,,,
974.5,1.77063,3.237061,2.682265,4.764509,3.966807,3.475304,2.622328,1.779953,2.99937,1.760031,1.454018,1.105692,,,,,,,
975,1.769772,3.238295553,2.681892,4.765129,3.960537,3.474273,2.621866,1.779953,3.001298,1.761734,1.454018,1.105692,,,,,,,
975.5,1.769679,3.237061,2.681718,4.764417,3.968231,3.470045,2.620994,1.779888,3.003712,1.760881,1.454018,1.105692,,,,,,,
976,1.769335,3.236815822,2.681479,4.763841,3.955133,3.468706,2.622328,1.779888,3.003712,1.761734,1.455525,1.105692,,,,,,,
976.5,1.769852,3.236570643,2.677987,4.76296,3.955114,3.464936,2.622328,1.780418,3.004786,1.761734,1.455525,1.105692,,,,,,,
977,1.770127,3.235653068,2.67785,4.763158,3.950257,3.463694,2.621866,1.783495,2.99937,1.759181,1.457029,1.105692,,,,,,,
977.5,1.770469,3.235472442,2.677882,4.762755,3.951497,3.463703,2.621403,1.784107,2.998773,1.760031,1.457029,1.105692,,,,,,,
978,1.771096,3.234621506,2.678395,4.76296,3.949935,3.463648,2.622991,1.782884,2.999963,1.762586,1.457092,1.105879,,,,,,,
978.5,1.771026,3.235765183,2.677895,4.764607,3.951457,3.461314,2.623655,1.782884,2.998776,1.761734,1.457154,1.105879,,,,,,,
979,1.771316,3.235765183,2.677243,4.764417,3.949783,3.463779,2.622328,1.784502,2.998773,1.761734,1.457566,1.105879,,,,,,,
979.5,1.769612,3.235561648,2.676636,4.765148,3.950697,3.462541,2.621403,1.784502,2.99765,1.761734,1.457566,1.106065,,,,,,,
980,1.771654,3.236034507,2.673537,4.764607,3.950704,3.459466,2.621403,1.784502,2.99765,1.761734,1.457977,1.106065,,,,,,,
980.5,1.772383,3.237061,2.67276,4.764705,3.949783,3.459235,2.621403,1.784107,2.995967,1.762586,1.457566,1.106204,,,,,,,
981,1.772472,3.237597037,2.672847,4.764325,3.949317,3.460551,2.621403,1.784229,2.99765,1.764643,1.458521,1.107255,,,,,,,
981.5,1.77288,3.238295553,2.672437,4.764607,3.949312,3.459268,2.621866,1.785768,2.993679,1.764643,1.459065,1.107255,,,,,,,
982,1.773146,3.238938955,2.671924,4.764917,3.949096,3.459291,2.622328,1.786884,2.992223,1.764281,1.459065,1.106799,,,,,,,
982.5,1.771937,3.238938955,2.672051,4.765445,3.94993,3.456329,2.622991,1.789234,2.995551,1.764643,1.459065,1.107255,,,,,,,
983,1.772603,3.238283141,2.672029,4.76603,3.949139,3.452131,2.62466,1.791529,2.995551,1.764281,1.457977,1.107255,,,,,,,
983.5,1.773039,3.239083653,2.672066,4.766056,3.948702,3.452601,2.627222,1.789834,2.995967,1.762586,1.458521,1.107255,,,,,,,
984,1.773004,3.23909681,2.670836,4.766257,3.94868,3.452637,2.625665,1.787686,2.995551,1.763433,1.457977,1.107326,,,,,,,
984.5,1.774992,3.23862346,2.672347,4.766157,3.948889,3.452683,2.625665,1.787686,2.996249,1.764281,1.457029,1.107255,,,,,,,
985,1.771086,3.238938955,2.672399,4.768416,3.948482,3.453802,2.62466,1.789234,2.995551,1.765005,1.455525,1.107326,,,,,,,
985.5,1.7714,3.23862346,2.673386,4.768538,3.94481,3.453834,2.622991,1.78846,2.995135,1.765362,1.457092,1.107326,,,,,,,
986,1.771691,3.239083653,2.675213,4.769077,3.939809,3.453422,2.622991,1.787686,2.995551,1.765183,1.455525,1.107398,,,,,,,
986.5,1.772062,3.240068512,2.675286,4.769229,3.935907,3.453066,2.623655,1.787285,2.995551,1.765607,1.455525,1.107398,,,,,,,
987,1.77247,3.240526653,2.674285,4.768908,3.931282,3.451904,2.627222,1.787686,2.996249,1.764281,1.45402,1.107398,,,,,,,
987.5,1.772979,3.240705422,2.676432,4.769077,3.929893,3.451959,2.622991,1.787285,2.996531,1.762586,1.45402,1.107396,,,,,,,
988,1.772991,3.240614661,2.676488,4.769381,3.931233,3.450641,2.622991,1.786884,2.996882,1.762586,1.45402,1.107396,,,,,,,
988.5,1.770857,3.242148365,2.675553,4.769558,3.929782,3.445616,2.625665,1.786884,2.996531,1.761734,1.454018,1.107255,,,,,,,
989,1.773686,3.240705422,2.676596,4.769381,3.928068,3.442704,2.627222,1.789234,2.996249,1.760881,1.45402,1.107326,,,,,,,
989.5,1.774196,3.240702669,2.674504,4.768504,3.929182,3.439707,2.625665,1.790434,2.996249,1.761734,1.457029,1.107326,,,,,,,
990,1.775689,3.240004484,2.674735,4.766257,3.929758,3.439975,2.62466,1.790434,2.996249,1.759181,1.457029,1.107398,,,,,,,
990.5,1.776986,3.240297582,2.674316,4.768328,3.931247,3.439447,2.62466,1.791529,2.996531,1.758628,1.457029,1.107396,,,,,,,
991,1.776196,3.23909681,2.673568,4.766257,3.929711,3.439775,2.625665,1.790434,2.996249,1.758628,1.457029,1.107396,,,,,,,
991.5,1.776538,3.239518633,2.674411,4.766004,3.931076,3.439765,2.629417,1.791529,2.995967,1.758076,1.457092,1.107396,,,,,,,
992,1.777836,3.240614661,2.673147,4.766056,3.929596,3.437412,2.62466,1.790981,2.993679,1.760031,1.457092,1.107396,,,,,,,
992.5,1.779038,3.242617263,2.671484,4.765724,3.929484,3.436654,2.625665,1.789834,2.992223,1.763433,1.454018,1.107396,,,,,,,
993,1.778804,3.244080731,2.669705,4.765445,3.929418,3.435261,2.629417,1.790981,2.993679,1.764281,1.45402,1.107326,,,,,,,
993.5,1.778733,3.243813386,2.670548,4.765724,3.92813,3.432785,2.631756,1.790434,2.992223,1.764643,1.455525,1.107398,,,,,,,
994,1.778982,3.243546042,2.669855,4.768538,3.925379,3.430274,2.632707,1.790434,2.991545,1.764281,1.457092,1.107326,,,,,,,
994.5,1.780266,3.244411517,2.668338,4.768504,3.925227,3.425575,2.633896,1.789234,2.991545,1.762586,1.457092,1.106343,,,,,,,
995,1.781917,3.245428091,2.668394,4.768538,3.925089,3.422376,2.636163,1.790981,2.990868,1.760881,1.457092,1.105879,,,,,,,
995.5,1.78253,3.245428091,2.667759,4.768739,3.925104,3.422416,2.63732,1.790434,2.991545,1.762586,1.457029,1.105879,,,,,,,
996,1.783328,3.245851125,2.667682,4.766056,3.924927,3.419113,2.637194,1.790434,2.991545,1.763433,1.457154,1.105692,,,,,,,
996.5,1.783752,3.244873681,2.667828,4.766056,3.923461,3.421837,2.637194,1.791619,2.990868,1.764281,1.457977,1.106065,,,,,,,
997,1.784107,3.244873681,2.66793,4.766004,3.917593,3.42106,2.63732,1.790434,2.990868,1.764643,1.457566,1.106204,,,,,,,
997.5,1.784643,3.244873681,2.667906,4.766056,3.917622,3.420222,2.637194,1.78846,2.991545,1.765005,1.457977,1.106065,,,,,,,
998,1.785287,3.243546042,2.667681,4.766157,3.919725,3.419351,2.637068,1.786884,2.993679,1.766289,1.459065,1.105879,,,,,,,
998.5,1.78467,3.244411517,2.6678,4.768504,3.917453,3.419447,2.637068,1.787686,2.990868,1.765852,1.458521,1.105692,,,,,,,
999,1.784663,3.244080731,2.667862,4.768538,3.91654,3.419532,2.636427,1.787285,2.990868,1.765607,1.45925,1.105692,,,,,,,
999.5,1.784569,3.245005057,2.667742,4.768504,3.91699,3.419004,2.636427,1.786884,2.993679,1.765607,1.459843,1.105879,,,,,,,
1000,1.785609,3.245851125,2.66761,4.768416,3.911988,3.419287,2.637194,1.787686,2.993679,1.765852,1.461541,1.105692,,,,,,,
1000.5,1.785665,3.246627886,2.667372,4.768739,3.911995,3.419359,2.637194,1.786884,2.995551,1.76607,1.460974,1.105879,,,,,,,
1001,1.786067,3.246927464,2.667395,4.769229,3.911881,3.41631,2.63686,1.789834,2.995551,1.768607,1.460974,1.105879,,,,,,,
1001.5,1.78564,3.247227042,2.665536,4.769229,3.911875,3.415271,2.637527,1.789834,2.995967,1.768607,1.460974,1.106065,,,,,,,
1002,1.785891,3.248568358,2.665149,4.76947,3.911824,3.413113,2.637733,1.787285,2.996882,1.768607,1.461541,1.105879,,,,,,,
1002.5,1.785829,3.248863834,2.664908,4.76988,3.908095,3.411526,2.63883,1.787285,2.996882,1.769807,1.464894,1.105879,,,,,,,
1003,1.786963,3.249111737,2.66566,4.7713,3.908643,3.409341,2.638982,1.787686,2.996531,1.770045,1.465505,1.106204,,,,,,,
1003.5,1.786614,3.250998003,2.665144,4.7713,3.908588,3.407326,2.63919,1.785768,2.996531,1.770045,1.466349,1.106343,,,,,,,
1004,1.786361,3.252268839,2.665098,4.770705,3.906414,3.405247,2.639135,1.786884,2.996249,1.766848,1.466349,1.106343,,,,,,,
1004.5,1.786476,3.25263467,2.6637,4.770881,3.905783,3.405338,2.63919,1.787285,2.996531,1.766848,1.464894,1.106204,,,,,,,
1005,1.786274,3.252268839,2.663362,4.770881,3.904294,3.405311,2.63919,1.787686,2.996882,1.769807,1.465505,1.106204,,,,,,,
1005.5,1.786557,3.252732356,2.662774,4.7713,3.905391,3.404852,2.639245,1.787285,2.996531,1.769807,1.466116,1.106343,,,,,,,
1006,1.785669,3.252268839,2.662807,4.774195,3.907361,3.405076,2.639847,1.790434,2.996249,1.766289,1.466116,1.107255,,,,,,,
1006.5,1.78711,3.253314252,2.662387,4.774175,3.90869,3.401517,2.639847,1.787686,2.996249,1.766848,1.465505,1.107398,,,,,,,
1007,1.787373,3.253392031,2.661777,4.774185,3.909136,3.405449,2.639847,1.787285,2.995967,1.766848,1.466116,1.107398,,,,,,,
1007.5,1.787903,3.253353141,2.661907,4.774858,3.910261,3.401175,2.639426,1.786884,2.996249,1.769807,1.466582,1.1074,,,,,,,
1008,1.788006,3.253433133,2.663433,4.775926,3.907659,3.400361,2.639245,1.784652,2.996249,1.768607,1.466582,1.1074,,,,,,,
1008.5,1.788268,3.253579967,2.663166,4.781032,3.906562,3.400743,2.639245,1.784229,2.996882,1.770045,1.466349,1.10741,,,,,,,
1009,1.788652,3.254043501,2.662847,4.782407,3.908113,3.400053,2.639245,1.784229,2.996531,1.769807,1.466582,1.107429,,,,,,,
1009.5,1.789112,3.25476923,2.663559,4.782768,3.905695,3.400231,2.639245,1.780818,2.997232,1.770045,1.466732,1.107429,,,,,,,
1010,1.789588,3.25476923,2.663274,4.783978,3.906511,3.40007,2.639426,1.781851,2.997232,1.770283,1.466582,1.107421,,,,,,,
1010.5,1.789688,3.254993211,2.663081,4.784895,3.905583,3.392982,2.639335,1.780018,2.996882,1.770461,1.466582,1.10741,,,,,,,
1011,1.790361,3.255907686,2.661849,4.785449,3.905368,3.392289,2.639335,1.780018,2.996882,1.771575,1.466582,1.107421,,,,,,,
1011.5,1.791006,3.255907686,2.661934,4.785733,3.904944,3.39068,2.640269,1.779953,2.995967,1.776184,1.466582,1.107429,,,,,,,
1012,1.791427,3.255907686,2.661863,4.785644,3.904996,3.391794,2.640269,1.778907,2.996531,1.776506,1.466349,1.107437,,,,,,,
1012.5,1.792451,3.255916937,2.661306,4.785644,3.89983,3.384854,2.640563,1.778857,2.997232,1.776506,1.466732,1.107421,,,,,,,
1013,1.791801,3.254664648,2.660411,4.785449,3.89828,3.382917,2.640514,1.778857,2.996531,1.776506,1.467183,1.10741,,,,,,,
1013.5,1.79248,3.256215649,2.660413,4.786062,3.897893,3.382972,2.640697,1.778857,2.996249,1.777865,1.466732,1.1074,,,,,,,
1014,1.792387,3.256514361,2.660065,4.785926,3.896612,3.381609,2.640697,1.778857,2.996531,1.779511,1.466883,1.107396,,,,,,,
1014.5,1.792522,3.256811937,2.660111,4.78644,3.893856,3.376045,2.640832,1.778857,2.998769,1.779511,1.466582,1.107326,,,,,,,
1015,1.793768,3.256811937,2.660229,4.786062,3.894978,3.375667,2.640832,1.777556,2.998769,1.779511,1.466582,1.107255,,,,,,,
1015.5,1.794129,3.256553377,2.660388,4.786545,3.893676,3.371728,2.640697,1.778857,2.998001,1.779511,1.466349,1.107255,,,,,,,
1016,1.793924,3.256811937,2.66027,4.788787,3.892308,3.371062,2.640697,1.778206,2.996531,1.781345,1.466732,1.107255,,,,,,,
1016.5,1.793669,3.256592393,2.660002,4.789729,3.893497,3.37108,2.640563,1.778907,2.996249,1.781428,1.466732,1.107255,,,,,,,
1017,1.794344,3.256592393,2.659858,4.791906,3.892604,3.365617,2.641041,1.778907,2.996249,1.781511,1.466883,1.107255,,,,,,,
1017.5,1.794654,3.256553377,2.660033,4.791906,3.893408,3.37001,2.640936,1.778907,2.993679,1.781511,1.466732,1.107326,,,,,,,
1018,1.795137,3.256553377,2.659062,4.792328,3.893453,3.36398,2.640832,1.778907,2.995135,1.781428,1.466732,1.106204,,,,,,,
1018.5,1.795608,3.255916937,2.658837,4.792851,3.892858,3.364057,2.640936,1.778206,2.993679,1.780384,1.467183,1.105424,,,,,,,
1019,1.796446,3.25870771,2.656381,4.793933,3.885767,3.360103,2.640936,1.777556,2.992223,1.780989,1.467183,1.105879,,,,,,,
1019.5,1.798283,3.259447263,2.656034,4.794358,3.887807,3.356264,2.641041,1.778206,2.993679,1.780989,1.468501,1.105879,,,,,,,
1020,1.79779,3.25870771,2.65445,4.794548,3.883437,3.357848,2.641303,1.777556,2.995967,1.781511,1.468501,1.105692,,,,,,,
1020.5,1.79658,3.257031481,2.654995,4.794168,3.883961,3.355793,2.640936,1.777556,2.996531,1.781167,1.468501,1.105692,,,,,,,
1021,1.796587,3.25870771,2.654505,4.793674,3.880058,3.353178,2.640697,1.778206,2.995967,1.780989,1.469536,1.105879,,,,,,,
1021.5,1.79668,3.257992021,2.653969,4.794051,3.876253,3.352558,2.640936,1.778857,2.995135,1.780384,1.470401,1.105692,,,,,,,
1022,1.796955,3.256811937,2.654079,4.795757,3.873775,3.352614,2.640936,1.778857,2.995551,1.781345,1.470401,1.105692,,,,,,,
1022.5,1.796137,3.257511751,2.654151,4.795886,3.876228,3.353355,2.641303,1.779953,2.992223,1.781345,1.470401,1.105424,,,,,,,
1023,1.796197,3.259721643,2.65291,4.795757,3.87379,3.352775,2.640936,1.779398,2.991545,1.781738,1.471251,1.105424,,,,,,,
1023.5,1.796582,3.261819726,2.653296,4.795832,3.87382,3.350392,2.645249,1.779398,2.992223,1.781964,1.471251,1.105424,,,,,,,
1024,1.796774,3.262457718,2.652536,4.796678,3.870777,3.347278,2.645394,1.779953,2.993679,1.782608,1.471251,1.105692,,,,,,,
1024.5,1.797883,3.262457718,2.652566,4.796678,3.869687,3.347687,2.645103,1.780018,2.995135,1.783277,1.471251,1.105692,,,,,,,
1025,1.798579,3.263326259,2.652637,4.796266,3.868971,3.347375,2.641566,1.779953,2.996882,1.784138,1.471559,1.105156,,,,,,,
1025.5,1.798935,3.263635112,2.65287,4.796266,3.864193,3.340859,2.641566,1.780818,2.998001,1.783277,1.471614,1.105063,,,,,,,
1026,1.799094,3.263983876,2.653553,4.796039,3.85675,3.340413,2.643335,1.783495,2.998001,1.784138,1.47167,1.105156,,,,,,,
1026.5,1.800735,3.263948164,2.652972,4.796138,3.860656,3.337426,2.645249,1.780818,2.998769,1.784335,1.471716,1.105156,,,,,,,
1027,1.800735,3.264133561,2.654677,4.796678,3.863929,3.336229,2.645249,1.780818,2.998001,1.784908,1.471559,1.105156,,,,,,,
1027.5,1.799288,3.264686062,2.656867,4.797398,3.864105,3.335124,2.645394,1.780818,2.998773,1.784908,1.471559,1.105424,,,,,,,
1028,1.799949,3.264359992,2.657061,4.797492,3.86497,3.333584,2.645649,1.780818,2.99937,1.78553,1.470401,1.105063,,,,,,,
1028.5,1.799949,3.264686062,2.657072,4.79863,3.863764,3.328232,2.645904,1.780818,2.998769,1.786187,1.46952,1.105063,,,,,,,
1029,1.799288,3.2646619,2.65495,4.798779,3.863737,3.329048,2.645649,1.780018,2.998773,1.786462,1.468501,1.105063,,,,,,,
1029.5,1.801521,3.264730465,2.654983,4.798635,3.858113,3.326487,2.647874,1.780018,2.998773,1.788331,1.468501,1.104969,,,,,,,
1030,1.802277,3.265394908,2.655037,4.798971,3.858709,3.326217,2.648131,1.779953,2.99937,1.788488,1.467183,1.105156,,,,,,,
1030.5,1.801746,3.265394908,2.655086,4.800164,3.85707,3.325949,2.648828,1.780418,2.998769,1.788713,1.467183,1.105692,,,,,,,
1031,1.800147,3.266402065,2.653004,4.799567,3.857596,3.325974,2.648886,1.780418,2.99937,1.788713,1.467482,1.105692,,,,,,,
1031.5,1.801118,3.264730465,2.653055,4.802743,3.857546,3.325946,2.648628,1.780018,2.999963,1.788713,1.467183,1.105692,,,,,,,
1032,1.800767,3.264730465,2.652191,4.802743,3.856397,3.323645,2.648944,1.780018,3.001298,1.788713,1.466883,1.105424,,,,,,,
1032.5,1.801121,3.264730465,2.652227,4.802922,3.853272,3.319153,2.649398,1.780018,2.998776,1.788713,1.466732,1.105156,,,,,,,
1033,1.802769,3.267033236,2.652181,4.802952,3.853879,3.315809,2.649398,1.779888,2.997232,1.788781,1.467482,1.105424,,,,,,,
1033.5,1.803346,3.267401938,2.652569,4.80298,3.853085,3.314272,2.650864,1.779953,2.996531,1.788781,1.46952,1.105424,,,,,,,
1034,1.803756,3.267921028,2.652262,4.804808,3.85232,3.313848,2.650864,1.782884,2.996882,1.788781,1.469536,1.105879,,,,,,,
1034.5,1.803305,3.26864144,2.652119,4.804808,3.849868,3.312456,2.649398,1.783495,2.996249,1.788713,1.46952,1.105879,,,,,,,
1035,1.801932,3.26864144,2.652151,4.805599,3.849794,3.311576,2.649398,1.784229,2.996531,1.788713,1.468501,1.105424,,,,,,,
1035.5,1.800531,3.272409272,2.652187,4.808496,3.849147,3.310626,2.650864,1.782884,2.997232,1.788713,1.468501,1.105692,,,,,,,
1036,1.801536,3.272409272,2.65221,4.808496,3.849034,3.310668,2.650946,1.781851,2.997232,1.788713,1.46952,1.105879,,,,,,,
1036.5,1.801034,3.272449666,2.65223,4.807968,3.848374,3.308883,2.650864,1.782884,2.996249,1.788713,1.469536,1.105879,,,,,,,
1037,1.801772,3.273536117,2.65286,4.809024,3.846372,3.30394,2.651028,1.780418,2.998001,1.788644,1.470401,1.105424,,,,,,,
1037.5,1.804623,3.272895512,2.653393,4.807761,3.845025,3.304118,2.650946,1.784107,2.998001,1.788713,1.469551,1.105156,,,,,,,
1038,1.804695,3.272895512,2.653149,4.809024,3.846313,3.304163,2.651028,1.784229,2.997232,1.788644,1.471251,1.105156,,,,,,,
1038.5,1.804955,3.27343773,2.652616,4.809381,3.846256,3.30425,2.650358,1.783495,2.996531,1.788713,1.471251,1.105156,,,,,,,
1039,1.804696,3.273582335,2.652331,4.809904,3.841805,3.304346,2.651028,1.784107,2.995967,1.788713,1.469536,1.105156,,,,,,,
1039.5,1.804942,3.273536117,2.652512,4.810906,3.838396,3.303958,2.651028,1.784107,2.995967,1.788644,1.46952,1.105156,,,,,,,
1040,1.805613,3.275364414,2.651674,4.813107,3.835588,3.300203,2.651501,1.784229,2.995551,1.788644,1.468501,1.105156,,,,,,,
1040.5,1.804977,3.274742425,2.651735,4.814889,3.834763,3.300498,2.652195,1.782884,2.995967,1.788713,1.469536,1.105156,,,,,,,
1041,1.804229,3.273628552,2.651342,4.816279,3.835882,3.30241,2.651974,1.784351,2.995967,1.788713,1.469536,1.105879,,,,,,,
1041.5,1.805427,3.274742425,2.651192,4.815069,3.834758,3.300008,2.651974,1.784229,2.995967,1.788713,1.469551,1.105692,,,,,,,
1042,1.804588,3.273628552,2.651339,4.814352,3.835059,3.300611,2.652601,1.783495,2.995967,1.788713,1.469536,1.105692,,,,,,,
1042.5,1.80548,3.273628552,2.651062,4.813651,3.835356,3.30022,2.652601,1.784502,2.996249,1.788713,1.469536,1.105692,,,,,,,
1043,1.804129,3.276280114,2.651081,4.815069,3.833513,3.300533,2.65554,1.784652,2.996531,1.788713,1.469551,1.106204,,,,,,,
1043.5,1.80424,3.276280114,2.650486,4.816173,3.827244,3.300213,2.656346,1.785634,2.997232,1.788713,1.468501,1.105424,,,,,,,
1044,1.804416,3.275629916,2.650328,4.815069,3.823356,3.299879,2.65554,1.786884,2.997232,1.788713,1.468501,1.105424,,,,,,,
1044.5,1.803776,3.275629916,2.650248,4.814352,3.823523,3.300168,2.65554,1.786884,2.996531,1.788781,1.46952,1.105692,,,,,,,
1045,1.804617,3.275927473,2.650041,4.815069,3.823244,3.298928,2.656313,1.784502,2.996249,1.788781,1.46952,1.105156,,,,,,,
1045.5,1.80329,3.275629916,2.649398,4.816385,3.823359,3.29162,2.65628,1.784652,2.996531,1.788781,1.468501,1.105424,,,,,,,
1046,1.803337,3.274742425,2.649147,4.816279,3.819029,3.289947,2.656626,1.785634,2.996531,1.788781,1.467482,1.105424,,,,,,,
1046.5,1.804206,3.275927473,2.648915,4.813814,3.817992,3.286914,2.656486,1.785634,2.995967,1.788781,1.46952,1.105424,,,,,,,
1047,1.80582,3.278430034,2.648963,4.814352,3.815702,3.281881,2.656313,1.784502,2.996249,1.789141,1.469551,1.105424,,,,,,,
1047.5,1.803585,3.278430034,2.648945,4.816279,3.814851,3.282977,2.656346,1.78675,2.995967,1.789141,1.469551,1.105879,,,,,,,
1048,1.80391,3.281034417,2.648784,4.815621,3.814895,3.278787,2.656626,1.78675,2.998773,1.789501,1.470401,1.105879,,,,,,,
1048.5,1.804615,3.282096397,2.648352,4.816173,3.814913,3.275977,2.656626,1.787176,2.99937,1.789501,1.469551,1.105879,,,,,,,
1049,1.803829,3.279127944,2.647888,4.814979,3.811204,3.276739,2.656626,1.787577,3.00063,1.789501,1.471251,1.106065,,,,,,,
1049.5,1.803844,3.278430034,2.647114,4.814979,3.812152,3.276024,2.657026,1.787577,3.00063,1.790105,1.471405,1.105879,,,,,,,
1050,1.804065,3.276632754,2.647786,4.816792,3.811407,3.275508,2.658142,1.787467,2.999963,1.790105,1.471614,1.105424,,,,,,,
1050.5,1.803841,3.27777479,2.646529,4.817203,3.810072,3.275047,2.658212,1.789234,2.99937,1.790105,1.47167,1.105692,,,,,,,
1051,1.804275,3.278557657,2.646781,4.815621,3.809198,3.272374,2.658212,1.78846,2.998776,1.790105,1.47167,1.105692,,,,,,,
1051.5,1.803672,3.282096397,2.64638,4.815069,3.809174,3.270213,2.658142,1.78846,3.001298,1.790105,1.47167,1.105879,,,,,,,
1052,1.803737,3.279215595,2.645843,4.816385,3.809882,3.270237,2.658661,1.787577,3.001298,1.790105,1.47167,1.105692,,,,,,,
1052.5,1.80387,3.280125006,2.644958,4.814889,3.808539,3.268376,2.65911,1.787467,2.999963,1.790105,1.471716,1.105692,,,,,,,
1053,1.80373,3.281516174,2.645035,4.813488,3.808901,3.267371,2.660949,1.787176,2.998776,1.790105,1.471762,1.105692,,,,,,,
1053.5,1.803385,3.280125006,2.645997,4.81338,3.80766,3.264918,2.661722,1.786615,2.998769,1.789501,1.472003,1.105424,,,,,,,
1054,1.802951,3.278430034,2.644514,4.814889,3.806229,3.258693,2.662606,1.787577,2.998001,1.790105,1.472375,1.105156,,,,,,,
1054.5,1.803164,3.281516174,2.644321,4.816173,3.806273,3.257516,2.662718,1.786615,2.997232,1.790105,1.472003,1.105063,,,,,,,
1055,1.803215,3.282265073,2.644159,4.816792,3.80606,3.257585,2.663272,1.786615,2.998001,1.790105,1.472003,1.105063,,,,,,,
1055.5,1.803369,3.279040293,2.644201,4.817207,3.805133,3.255915,2.663682,1.78675,2.998773,1.790105,1.475909,1.105063,,,,,,,
1056,1.802844,3.279040293,2.644263,4.817203,3.805229,3.255983,2.663791,1.785634,2.998776,1.790105,1.471883,1.105156,,,,,,,
1056.5,1.801992,3.279127944,2.643471,4.817207,3.805145,3.255982,2.663791,1.784502,2.998773,1.790105,1.471883,1.105156,,,,,,,
1057,1.802283,3.279215595,2.642111,4.815621,3.803811,3.255832,2.663791,1.784229,2.998773,1.790105,1.471716,1.105063,,,,,,,
1057.5,1.802874,3.281034417,2.641517,4.814979,3.804824,3.255795,2.663791,1.784502,2.998776,1.790105,1.471883,1.104969,,,,,,,
1058,1.803514,3.282335285,2.641599,4.81404,3.803434,3.255666,2.664338,1.784502,2.998773,1.790708,1.471762,1.104969,,,,,,,
1058.5,1.802491,3.281516174,2.642192,4.81404,3.804131,3.252706,2.664885,1.786615,2.998773,1.790708,1.471883,1.105156,,,,,,,
1059,1.803067,3.281997932,2.641769,4.815069,3.802733,3.247861,2.663791,1.785634,2.998776,1.790708,1.471883,1.105692,,,,,,,
1059.5,1.802531,3.278685281,2.640221,4.815069,3.796289,3.247626,2.663791,1.785634,2.998773,1.790708,1.471762,1.105692,,,,,,,
1060,1.802399,3.280125006,2.642557,4.817203,3.793983,3.24807,2.664338,1.78675,2.998776,1.790708,1.471762,1.105879,,,,,,,
1060.5,1.802103,3.281516174,2.642607,4.816792,3.790575,3.247917,2.665523,1.786615,2.998773,1.791492,1.47167,1.105692,,,,,,,
1061,1.803928,3.279040293,2.642666,4.817199,3.788975,3.246843,2.664885,1.784229,2.998769,1.7911,1.47167,1.105692,,,,,,,
1061.5,1.802514,3.279127944,2.642008,4.816792,3.785142,3.243472,2.665523,1.782884,2.998001,1.7911,1.471716,1.105424,,,,,,,
1062,1.802232,3.281034417,2.641522,4.817203,3.785105,3.237585,2.664885,1.783495,2.997232,1.7911,1.47167,1.105424,,,,,,,
