Seconds,Experiment 1,Experiment 2,Experiment 3,Experiment 4,Experiment 5
216.511,2.260460496,2.772334,2.811162015,2.542231749,2.142831
217.011,2.258258554,2.771102,2.808837972,2.53825699,2.13695
217.511,2.25642151,2.76895,2.807062545,2.536057588,2.133114
218.011,2.256073175,2.763747,2.805202674,2.532875107,2.130991
218.511,2.252659537,2.761511,2.803657357,2.529765876,2.129366
219.011,2.25150807,2.757565,2.803486062,2.525726836,2.126132
219.511,2.24860024,2.754185,2.802675816,2.523113503,2.124194
220.011,2.243891831,2.748759,2.801317674,2.519472958,2.123078
220.511,2.239539471,2.747581,2.800220517,2.516295886,2.121829
221.011,2.237561571,2.745263,2.798405777,2.511938506,2.119842
221.511,2.238509516,2.742097,2.796508625,2.507327975,2.117088
222.011,2.237336035,2.74053,2.795078882,2.503507368,2.114504
222.511,2.236365213,2.737772,2.79310427,2.498463398,2.112432
223.011,2.233914738,2.735594,2.789379448,2.496788974,2.111522
223.511,2.231440644,2.731864,2.787750734,2.493180409,2.109456
224.011,2.228435068,2.730641,2.786889614,2.489823471,2.104728
224.511,2.224048654,2.728458,2.784947222,2.484220824,2.102173
225.011,2.221681841,2.726277,2.782120127,2.479621385,2.101144
225.511,2.219836438,2.721358,2.780861611,2.476264877,2.098857
226.011,2.216677705,2.716467,2.779422317,2.473709926,2.094388
226.511,2.215862892,2.714754,2.777555289,2.471465771,2.092288
227.011,2.214374843,2.711736,2.776291689,2.466560657,2.088371
227.511,2.21128318,2.70944,2.772592712,2.460322822,2.087858
228.011,2.21018239,2.704447,2.770985377,2.456419806,2.082816
228.511,2.205052792,2.700026,2.7681906,2.452895555,2.081802
229.011,2.202116828,2.697549,2.766000202,2.45088349,2.080258
229.511,2.199438344,2.696009,2.765352303,2.446725581,2.077329
230.011,2.198199754,2.692415,2.76355391,2.445199743,2.075299
230.511,2.196324998,2.687825,2.761074927,2.444446321,2.073339
231.011,2.19434717,2.686287,2.759841927,2.443322623,2.071848
231.511,2.189912968,2.682408,2.758060792,2.437621662,2.071278
232.011,2.188989214,2.681098,2.757580763,2.432776108,2.069335
232.511,2.18551326,2.678463,2.755869639,2.432386464,2.06784
233.011,2.182953743,2.673935,2.754101072,2.430017468,2.064239
233.511,2.180318784,2.672016,2.753222581,2.426986076,2.061867
234.011,2.176800698,2.668146,2.75230404,2.425890515,2.061373
234.511,2.173380199,2.66374,2.75006614,2.42188539,2.057549
235.011,2.172778783,2.66062,2.748566723,2.420478298,2.057284
235.511,2.173539346,2.658746,2.747149527,2.41849307,2.055588
236.011,2.170988521,2.655987,2.745581622,2.41741183,2.0522
236.511,2.169639938,2.65263,2.743210824,2.413005294,2.050435
237.011,2.167772207,2.64993,2.740301459,2.411332636,2.04922
237.511,2.165367171,2.647674,2.739407648,2.410309236,2.049069
238.011,2.164467672,2.646114,2.739149095,2.407685975,2.047747
238.511,2.163521714,2.643801,2.737465002,2.406979457,2.045947
239.011,2.162704937,2.638655,2.736918952,2.405672862,2.044732
239.511,2.161107696,2.637296,2.736511111,2.402457982,2.043194
240.011,2.15892975,2.634528,2.735322653,2.398642078,2.041726
240.511,2.158431456,2.62784,2.734235983,2.396787587,2.040618
241.011,2.15435289,2.626081,2.732966106,2.393357499,2.040042
241.511,2.153353404,2.624172,2.732276385,2.390494061,2.03804
242.011,2.150957246,2.619108,2.73116283,2.387850378,2.035919
242.511,2.148618745,2.614855,2.729082834,2.382572796,2.035339
243.011,2.144427472,2.61259,2.727842646,2.380011412,2.031769
243.511,2.140852301,2.610318,2.726356577,2.37561062,2.031394
244.011,2.138668232,2.608198,2.725528079,2.373225188,2.031574
244.511,2.138346664,2.603955,2.722726595,2.368031837,2.031574
245.011,2.138036266,2.598845,2.721726862,2.364720086,2.028774
245.511,2.136795437,2.596535,2.720562527,2.36181453,2.025231
246.011,2.135553334,2.593812,2.71981459,2.359002511,2.025694
246.511,2.135944708,2.591272,2.717330052,2.355071915,2.025367
247.011,2.13356069,2.590401,2.716526206,2.353444644,2.024573
247.511,2.129597508,2.589004,2.715361976,2.351692448,2.02232
248.011,2.128719346,2.587809,2.714677332,2.352021415,2.019808
248.511,2.12722274,2.582744,2.712328792,2.350826322,2.016837
249.011,2.12272582,2.580472,2.710943297,2.348418922,2.014986
249.511,2.12152639,2.577495,2.709869985,2.34625472,2.014455
250.011,2.121057375,2.57663,2.708428963,2.343300318,2.012687
250.511,2.11688798,2.573948,2.706452948,2.340910489,2.010365
251.011,2.115671954,2.570313,2.705407207,2.339684064,2.008885
251.511,2.112377174,2.568094,2.704769361,2.339043489,2.007503
252.011,2.112377174,2.565266,2.703979905,2.337319958,2.006516
252.511,2.110089256,2.563255,2.702765584,2.335665944,2.004065
253.011,2.109803664,2.560932,2.701145025,2.334005339,2.00185
253.511,2.108806954,2.557875,2.698838305,2.333230509,2.000438
254.011,2.107210387,2.556769,2.697949191,2.330156331,1.998461
254.511,2.104779711,2.555302,2.696068236,2.329499014,1.994765
255.011,2.103558247,2.553843,2.695159245,2.32862091,1.994345
255.511,2.103191215,2.549764,2.694065169,2.326733937,1.991837
256.011,2.100983806,2.54724,2.693040095,2.326154079,1.988897
256.511,2.100932674,2.543539,2.690734881,2.324628833,1.988968
257.011,2.097620859,2.540366,2.689626193,2.323527004,1.98733
257.511,2.095899071,2.539209,2.688911734,2.319685614,1.985302
258.011,2.094988385,2.537294,2.688483976,2.315768866,1.983009
258.511,2.093317188,2.536553,2.687097575,2.313184423,1.980395
259.011,2.091491826,2.535096,2.6859898,2.312277963,1.979209
259.511,2.089342515,2.53388,2.685144088,2.311139437,1.976139
260.011,2.089304997,2.529704,2.685205316,2.310197392,1.974435
260.511,2.08660474,2.528067,2.684183118,2.309067327,1.974441
261.011,2.086162324,2.526925,2.683141336,2.306551881,1.973387
261.511,2.085241065,2.525142,2.681318171,2.306422399,1.971815
262.011,2.084613442,2.523676,2.680160874,2.303512759,1.970217
262.511,2.08391755,2.522486,2.680029964,2.301362193,1.969153
263.011,2.082132247,2.518655,2.678313265,2.299189043,1.967754
263.511,2.0776449,2.517388,2.677983251,2.298367017,1.96635
264.011,2.07649805,2.515547,2.677062051,2.295654748,1.965159
264.511,2.075618912,2.514111,2.676292357,2.294257702,1.964679
265.011,2.074560058,2.512489,2.675373275,2.293529595,1.965004
265.511,2.07225386,2.509913,2.674196735,2.291578039,1.960872
266.011,2.072161157,2.506595,2.673430772,2.291436398,1.95927
266.511,2.067900748,2.502953,2.672098152,2.290587637,1.956997
267.011,2.065059088,2.501101,2.67009961,2.289568484,1.95584
267.511,2.064466531,2.497259,2.668900409,2.287247557,1.954344
268.011,2.063170217,2.493514,2.667786347,2.28703593,1.954344
268.511,2.060937003,2.490829,2.667674537,2.284157605,1.953288
269.011,2.059001697,2.487296,2.665771334,2.281569853,1.951742
269.511,2.060145024,2.485635,2.664065567,2.28054623,1.950283
270.011,2.060145024,2.483754,2.663215382,2.279864348,1.950147
